# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
5.081239696738801825e+00 6.061446511729338127e+00 1.000000000000000000e+00 -1.013278932957170753e+00 8.945180680222129865e+00 9.028261453863532182e+00 3.612201666746119792e-06 2.020873166366355667e-01 3.771832163817851469e-01 8.982705713030461059e-01 1.218329136139800317e+00 -1.286318242198722199e-02 0.000000000000000000e+00 1.672603801866242787e-02 1.769003850752667861e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.164869886832113899e+00 6.149896704266971881e+00 1.000000000000000000e+00 -1.120686792990971625e+00 8.842611820852960491e+00 8.916014593165099811e+00 3.470584197175126203e-06 2.356394386062689861e-01 3.916935968815644098e-01 9.672243937796086710e-01 1.239007607845882042e+00 -1.881060050202566780e-02 0.000000000000000000e+00 1.780524861923645646e-02 1.741591125888993646e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.253896129928295800e+00 6.236976260561421626e+00 1.000000000000000000e+00 -1.228728775815364216e+00 8.743360982076577415e+00 8.799181466292697706e+00 3.327936280840033741e-06 2.747351358835974922e-01 4.051778174475951788e-01 1.037977586253193474e+00 1.259835546335043244e+00 -2.471147378437416747e-02 0.000000000000000000e+00 1.983837980502604209e-02 1.700314085023829982e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.353088028953426836e+00 6.321991964812612608e+00 1.000000000000000000e+00 -1.336345771018674355e+00 8.641717435233925215e+00 8.685591022728729627e+00 3.184485566582226426e-06 3.153372558824463767e-01 4.179270545302352091e-01 1.102022278250050835e+00 1.280606468597668357e+00 -2.936970238563285651e-02 0.000000000000000000e+00 2.003867556274644551e-02 1.631110232102853455e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.453281406767159112e+00 6.403547476417754680e+00 1.000000000000000000e+00 -1.441313728883555356e+00 8.530245376284570469e+00 8.587127165948322371e+00 3.037941619880931259e-06 3.404365816565773639e-01 4.304651372630085571e-01 1.142207830590393325e+00 1.300828661082102045e+00 -3.120418863395592324e-02 0.000000000000000000e+00 1.838967340946217124e-02 1.545652540004812878e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.545229773814469354e+00 6.480830103417995147e+00 1.000000000000000000e+00 -1.542150329426652533e+00 8.421775184030448003e+00 8.493924157116250484e+00 2.887337784574305412e-06 3.474700427024208227e-01 4.431954691255236001e-01 1.158297491491741438e+00 1.320111735177015744e+00 -3.057986768056303317e-02 0.000000000000000000e+00 1.564015264805664746e-02 1.463309613419987165e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.623430537054753486e+00 6.553995584088994519e+00 1.000000000000000000e+00 -1.638868454511541728e+00 8.324572165426252113e+00 8.397690925550667984e+00 2.735219774253733409e-06 3.465786562704804008e-01 4.562141522074697475e-01 1.160061759129939585e+00 1.338348818870047197e+00 -2.888570081738814008e-02 0.000000000000000000e+00 1.267468371088110134e-02 1.400014063263450327e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.686803955609159189e+00 6.623996287252166937e+00 1.000000000000000000e+00 -1.732637359264099786e+00 8.237004492702522995e+00 8.297720788769280986e+00 2.582479435988304374e-06 3.441163849785661699e-01 4.692634244056310133e-01 1.156383921839797546e+00 1.355663342575778030e+00 -2.721549135220092258e-02 0.000000000000000000e+00 1.075839398079334389e-02 1.362577237593508121e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.740595925513125586e+00 6.692125149131841866e+00 1.000000000000000000e+00 -1.825149566650999589e+00 8.154880879965480389e+00 8.194819986732523986e+00 2.427649843859019227e-06 3.423215635205014706e-01 4.820305753347615130e-01 1.152147046148721099e+00 1.372279504563653996e+00 -2.589924040414602266e-02 0.000000000000000000e+00 1.016254795803609758e-02 1.345358729573748607e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.611099723492395164e+00 6.692125149131841866e+00 0.000000000000000000e+00 -1.233346562779880529e+00 8.696392970713423765e+00 8.836913903726818731e+00 4.544751592683652825e-06 3.276417819195424075e-01 4.836702225415648315e-01 1.127511324073855681e+00 1.371470039190078261e+00 -2.867650850180059746e-02 -4.830131924959885775e-02 3.628108772731743203e-02 1.536477353164677692e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.467717180983392211e+00 6.450618552883846668e+00 0.000000000000000000e+00 -1.103797574392313408e+00 8.830769664085202919e+00 8.961635187130173819e+00 4.133028866605195261e-06 3.224136291499577478e-01 4.419682980999647404e-01 1.118388839356424524e+00 1.310150797023917679e+00 -2.427142608520818992e-02 -4.337369694935667985e-02 2.063056186007938830e-02 1.515002753980576253e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.346360050557351862e+00 6.233750068137062783e+00 0.000000000000000000e+00 -1.010349968614386640e+00 8.949036990309705786e+00 9.030263072461524487e+00 3.600351788825750712e-06 3.227398718279939627e-01 4.041757350030801277e-01 1.116951395073256137e+00 1.250727528767001218e+00 -2.049596914496782524e-02 -2.986917606153623173e-02 2.471323897563980593e-04 1.500051738489661078e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.243880204832512604e+00 6.084404187829382415e+00 0.000000000000000000e+00 -9.237555503468399820e-01 9.019207566810923282e+00 9.133281332495400306e+00 3.356280848633135039e-06 3.150288793181129088e-01 3.779722666766039407e-01 1.104370493449231105e+00 1.210038307360804977e+00 -1.853612485885552247e-02 -2.473678969767849345e-02 -1.223118573115333958e-02 1.534261887363709900e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.151199580538235345e+00 5.960720239340989934e+00 0.000000000000000000e+00 -8.450357931603971195e-01 9.102544608955547289e+00 9.207383804723662024e+00 3.222678607977120352e-06 2.952514300987554852e-01 3.578058542894227978e-01 1.067208656676668088e+00 1.178195124637643865e+00 -1.745778166513042504e-02 -2.122179938739016461e-02 -1.949839879085331004e-02 1.581848264833250056e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.063910672212582398e+00 5.854611242404038407e+00 0.000000000000000000e+00 -7.712919605867067929e-01 9.185373562277945325e+00 9.272042516548644642e+00 3.152029087352909302e-06 2.651713286156734961e-01 3.412278779993872524e-01 1.004513244121838733e+00 1.152547787318268790e+00 -1.733743577256358775e-02 -2.185625551053303056e-02 -2.433663469851003736e-02 1.617364935801176781e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.977223493349764105e+00 5.745329964851373816e+00 0.000000000000000000e+00 -7.048710169068765907e-01 9.236963441396175867e+00 9.353294524790074504e+00 3.057000822014306739e-06 2.355531805296058878e-01 3.257447992563803907e-01 9.424934987369201211e-01 1.128209780211087976e+00 -1.800693365407274663e-02 -2.815134185002098055e-02 -3.340927053546303982e-02 1.614854772964218269e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.887188825079400445e+00 5.604573255601268400e+00 0.000000000000000000e+00 -6.509756300565552323e-01 9.272992114698505262e+00 9.425056625188387827e+00 2.860525880877329452e-06 2.160064861960912519e-01 3.097131018777228850e-01 9.037402025401177763e-01 1.100588719316428765e+00 -1.915543727863648626e-02 -3.829215009441663820e-02 -5.735323534412837404e-02 1.524359641607522971e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.791411638686217778e+00 5.413112505129185514e+00 0.000000000000000000e+00 -6.138449547151942909e-01 9.320053349266261833e+00 9.452256741303353138e+00 2.548848344234267381e-06 2.092730112485151617e-01 2.931358503556739659e-01 8.926664689596790492e-01 1.066731622427232740e+00 -2.054980868887366918e-02 -4.654721631053528735e-02 -1.010747453584815436e-01 1.316254325973019966e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.688662595241849473e+00 5.180376423576507960e+00 0.000000000000000000e+00 -6.117688362455275808e-01 9.345691578366215779e+00 9.430770749142732612e+00 2.170425303295440429e-06 2.157184739050738986e-01 2.709825555635466121e-01 9.060842998656175595e-01 1.018372888573589874e+00 -2.593070046375755763e-02 -4.006406588161543630e-02 -1.371279492900652208e-01 1.143834292475458432e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.559009092923061779e+00 4.980056094168430647e+00 0.000000000000000000e+00 -5.877868164367310300e-01 9.352106438150890710e+00 9.472319928975650782e+00 1.937052724709511728e-06 2.321090298583303180e-01 2.432586924091480196e-01 9.375691521692935959e-01 9.663579965135562500e-01 -3.368268693860581448e-02 -2.813905829874724721e-02 -1.346094870717385317e-01 1.176692568759522134e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.390595658230033393e+00 4.839360802674693929e+00 0.000000000000000000e+00 -4.589574667783651307e-01 9.512686720120445472e+00 9.569398346322827820e+00 1.981701821167884212e-06 2.478210473233316558e-01 2.256671556500172982e-01 9.748425002623549718e-01 9.309039566695596069e-01 -3.479694430234101660e-02 -1.161006775121284709e-02 -1.183703553762566613e-01 1.280333016566976255e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.798743881348749962e+00 4.903377453503042993e+00 1.000000000000000000e+00 2.316313273811534401e-01 1.019086152166321213e+01 1.027240113309909830e+01 3.948794872048628402e-06 1.211872647634751887e-01 2.434071832427781301e-01 6.729797260141537896e-01 9.656588854392572641e-01 -1.982466947175387517e-02 0.000000000000000000e+00 7.972012152009932962e-03 2.131629671606668705e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.838603942108799405e+00 5.009958937083376362e+00 1.000000000000000000e+00 1.290198267391673426e-01 1.009843575735360055e+01 1.015960389612473769e+01 4.532235098005809419e-06 1.259277335102046980e-01 2.566252152662404917e-01 6.863137411343515071e-01 9.900578205718583158e-01 -2.224668284355888273e-02 0.000000000000000000e+00 1.352626109906628418e-02 2.203947705340142046e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.906235247604131100e+00 5.120156322350383427e+00 1.000000000000000000e+00 1.996157619308291942e-02 1.000504684351223261e+01 1.003487630887393678e+01 5.262587513213889518e-06 1.350780452315853419e-01 2.684678273787254321e-01 7.137126790625412109e-01 1.014583726447014111e+00 -2.491737358693251608e-02 0.000000000000000000e+00 1.990545467228685417e-02 2.251809946433264153e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.005762520965565621e+00 5.232746819672046357e+00 1.000000000000000000e+00 -9.492409326740336439e-02 9.882027976303097816e+00 9.928123837162099008e+00 5.118619537798073212e-06 1.510661869174201033e-01 2.776800096151797459e-01 7.576509092323535643e-01 1.038888506318954130e+00 -2.788852475523906360e-02 0.000000000000000000e+00 3.238404515942158030e-02 2.296731749808192391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.167682746762673140e+00 5.347583407162455948e+00 1.000000000000000000e+00 -2.157360428106400718e-01 9.745536836463124075e+00 9.822991077915599334e+00 4.785620170222727818e-06 1.772470149175857934e-01 2.850329813255947364e-01 8.255252989418959686e-01 1.063070049369271963e+00 -3.053031364416231713e-02 0.000000000000000000e+00 3.992508528566441478e-02 2.310468463905804987e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.367308173190995291e+00 5.463106830357746801e+00 1.000000000000000000e+00 -3.398844174846900046e-01 9.630449961449794927e+00 9.689781203580828617e+00 4.507676872940517449e-06 1.929050136969080453e-01 2.926617456820306828e-01 8.672452129482737249e-01 1.087195777142740960e+00 -2.846321444342969284e-02 0.000000000000000000e+00 3.928923125802573357e-02 2.278669285972366801e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.563754329481124472e+00 5.577040294656364416e+00 1.000000000000000000e+00 -4.632546366086600642e-01 9.509150347832431294e+00 9.564340378950252131e+00 4.306865763505873283e-06 1.766374443526063653e-01 3.028544566904465274e-01 8.263756288610137890e-01 1.111221460343674305e+00 -1.725559270411321927e-02 0.000000000000000000e+00 3.133267824720006867e-02 2.142761665943978752e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.720417720717124510e+00 5.684178377953563732e+00 1.000000000000000000e+00 -5.802660553933502996e-01 9.376456936717188384e+00 9.463010952496114569e+00 4.156855516165640635e-06 1.533213355101808173e-01 3.161913361201180717e-01 7.735374915030900356e-01 1.134329827022005910e+00 -6.527915127762427827e-03 0.000000000000000000e+00 1.951489804044107337e-02 1.974415422935310235e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.817992210919330276e+00 5.782899149100328984e+00 1.000000000000000000e+00 -6.899545188773092974e-01 9.266695584261070096e+00 9.353395377984314862e+00 4.023725178251094206e-06 1.478328608594184634e-01 3.309550858750439084e-01 7.625795182905089620e-01 1.155953221992492397e+00 -3.222358371666564966e-03 0.000000000000000000e+00 1.664348820679438512e-02 1.899049718312342816e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.901209651953301716e+00 5.877851635015946208e+00 1.000000000000000000e+00 -7.977140172768244497e-01 9.161543686184005608e+00 9.243028279262349045e+00 3.891434385638177734e-06 1.540990985310016770e-01 3.463180113908673752e-01 7.814378132121143627e-01 1.176896866665512853e+00 -3.811751406942716445e-03 0.000000000000000000e+00 1.798405966386036614e-02 1.853660241660627303e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.991129950272604532e+00 5.970534647098977743e+00 1.000000000000000000e+00 -9.053083647470092643e-01 9.052895342233993503e+00 9.136487928271991521e+00 3.753942632518131564e-06 1.729514711662478443e-01 3.618320319664462548e-01 8.307516009952947700e-01 1.197601033646839896e+00 -7.354872737580448253e-03 0.000000000000000000e+00 1.788978838013253331e-02 1.807057352960409272e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.080578892173266858e+00 6.060887514746998050e+00 1.000000000000000000e+00 -1.012607581908437027e+00 8.945835026658128797e+00 9.028949809525000703e+00 3.613075998726207661e-06 2.018379455329097905e-01 3.770908579915068226e-01 8.977274530514653961e-01 1.218200146293684005e+00 -1.282019925583787259e-02 0.000000000000000000e+00 1.675485736698583208e-02 1.769389219254053139e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.164353179008195127e+00 6.149356975709700635e+00 1.000000000000000000e+00 -1.120024251672870008e+00 8.843230993550601937e+00 8.916720503103661599e+00 3.471448896995149620e-06 2.354186287700881786e-01 3.916075015490111944e-01 9.667969313764913641e-01 1.238879858124607214e+00 -1.877374050114088977e-02 0.000000000000000000e+00 1.779174768211032320e-02 1.741773627779220901e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.253311917418747257e+00 6.236445657098661499e+00 1.000000000000000000e+00 -1.228063576414024638e+00 8.743967071087400456e+00 8.799905776084553821e+00 3.328814484463116773e-06 2.744779202177129451e-01 4.050976639593373840e-01 1.037542842837908319e+00 1.259707269878011626e+00 -2.467694480943630544e-02 0.000000000000000000e+00 1.983040781643958736e-02 1.700655575670558320e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352463956500944420e+00 6.321478435882189828e+00 1.000000000000000000e+00 -1.335689844770197254e+00 8.642375545319319841e+00 8.686244765140289203e+00 3.185353068534973764e-06 3.151159568023008117e-01 4.178498133623370636e-01 1.101690662806701804e+00 1.280479880614046717e+00 -2.934889153274742452e-02 0.000000000000000000e+00 2.004375640168252343e-02 1.631604306915350119e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.452682738509357030e+00 6.403058651227957476e+00 1.000000000000000000e+00 -1.440680090642162625e+00 8.530938010892720413e+00 8.587701807822957889e+00 3.038868909356081229e-06 3.403479321763137611e-01 4.303877440477265059e-01 1.142042540637480785e+00 1.300706913184439983e+00 -3.120172090537276163e-02 0.000000000000000000e+00 1.840399668183778994e-02 1.546188327331488553e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.296674133982492982e+00 6.403058651227957476e+00 0.000000000000000000e+00 -8.891581389223244258e-01 9.084477761382236949e+00 9.137205960773117752e+00 4.866484394815934817e-06 2.945687359329111632e-01 4.350132973529629021e-01 1.065503101106384687e+00 1.299714126029280603e+00 -3.110254671795115514e-02 -3.091379653916768305e-02 4.801281037313625405e-02 1.757247447927577991e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.141161400392737946e+00 6.248489668532119623e+00 0.000000000000000000e+00 -7.242235791454465499e-01 9.235794697833915379e+00 9.315758143875195074e+00 4.830157468827989339e-06 2.543122174043576100e-01 4.091903686074646607e-01 9.897241316108852383e-01 1.258106279717189580e+00 -2.706189703252790540e-02 -2.638216966753982248e-02 4.776993162174301977e-02 1.875246669099505520e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.005851915230098648e+00 6.116578820194419563e+00 0.000000000000000000e+00 -5.877865194312779096e-01 9.370863312291190184e+00 9.453563648846257550e+00 4.630259868135474511e-06 2.055414267667186601e-01 3.869967842206801789e-01 8.901799014342364202e-01 1.222102207404908158e+00 -2.124089677074334978e-02 -3.137154059601554579e-02 4.701532395522251689e-02 1.990797453713302398e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.899647431376381590e+00 5.959721117214341390e+00 0.000000000000000000e+00 -5.083443070105726491e-01 9.454462048461689250e+00 9.528849337517169005e+00 4.146183982110817240e-06 1.821394465726472456e-01 3.604822607188942207e-01 8.428861344119282784e-01 1.180071315445376134e+00 -1.664289907570731808e-02 -4.181858882178281916e-02 3.631342655897284305e-02 2.022998768940830611e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.816432935997845277e+00 5.750628173105427621e+00 0.000000000000000000e+00 -4.856907366883582711e-01 9.440159900092751855e+00 9.588458626530535156e+00 3.475971315531175283e-06 1.819262567665663743e-01 3.276208970039707347e-01 8.419481960336234749e-01 1.130121702833777109e+00 -1.466146514047922053e-02 -5.115779229863955807e-02 4.092890613246778081e-03 1.881869156642412486e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.743125610295449768e+00 5.494839211612230656e+00 0.000000000000000000e+00 -4.969583699543882460e-01 9.432605380969729225e+00 9.573477879121497836e+00 2.844267556974245933e-06 1.933636178595206367e-01 3.003350322880861123e-01 8.637353553828823749e-01 1.082504237456182850e+00 -1.469086403333573140e-02 -5.113473458156910650e-02 -6.410830581817028584e-02 1.519758490586745406e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.669671290128770913e+00 5.239165538704384950e+00 0.000000000000000000e+00 -5.344576214623302235e-01 9.439210714912684708e+00 9.491874042162658398e+00 2.345441558000657090e-06 2.091431341177741599e-01 2.778216639351535067e-01 8.937011877319341879e-01 1.033115965147159310e+00 -1.948827703039739470e-02 -4.266879416786674428e-02 -1.228525932150544286e-01 1.211110536121937607e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.572229904976784276e+00 5.025821567865050632e+00 0.000000000000000000e+00 -5.637142004425417241e-01 9.379905171589388857e+00 9.492666427525531248e+00 2.017284404422905243e-06 2.278213927049204390e-01 2.501048578827000934e-01 9.292086674325958917e-01 9.786725332736987415e-01 -2.978538884184279978e-02 -2.934742649411901938e-02 -1.326822489356330736e-01 1.180219929162796937e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.423302960767570013e+00 4.879084435394455355e+00 0.000000000000000000e+00 -4.721446170231988759e-01 9.493908134810641997e+00 9.561802631142963804e+00 1.993071717029840362e-06 2.459216365362359713e-01 2.300055952658064118e-01 9.700001934847449769e-01 9.401968634595295748e-01 -3.302127697045202648e-02 -1.460858600192807034e-02 -1.188032391115109859e-01 1.269801271057975633e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.829286765210014654e+00 4.942574498947355011e+00 1.000000000000000000e+00 1.942335247854458657e-01 1.015720520883557754e+01 1.023126184073531775e+01 4.146936321641192920e-06 1.250822185132507425e-01 2.482954838756029903e-01 6.848590481513049388e-01 9.747079400961626838e-01 -2.070048382467754716e-02 0.000000000000000000e+00 6.303798913874521410e-03 2.124135734955889115e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860805759779387447e+00 5.048781285695148391e+00 1.000000000000000000e+00 9.096043779602247525e-02 1.006583090978743833e+01 1.011608996580461017e+01 4.772414671257087841e-06 1.288088639137750513e-01 2.610676333848190311e-01 6.950354329654745422e-01 9.987807538107993377e-01 -2.316814289098208593e-02 0.000000000000000000e+00 1.499976045085431482e-02 2.219925706275147417e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.935804562033658804e+00 5.159777571008905994e+00 1.000000000000000000e+00 -2.005499090453888300e-02 9.966720312753020394e+00 9.993169705437905392e+00 5.346894671686029183e-06 1.394908253216459726e-01 2.720397543786448047e-01 7.264042799195670197e-01 1.023223331811601966e+00 -2.592600917248109871e-02 0.000000000000000000e+00 2.407972178844371147e-02 2.269887685804984970e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.056203170975877903e+00 5.273271955299154712e+00 1.000000000000000000e+00 -1.371589850840013725e-01 9.832697541822522425e+00 9.892984488009478383e+00 4.996858154016260490e-06 1.598020152626750956e-01 2.804081857545293599e-01 7.802158317182383840e-01 1.047471854292289839e+00 -2.898978080856996417e-02 0.000000000000000000e+00 3.602468523488372432e-02 2.305082123431950389e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.911254266933027690e+00 5.273271955299154712e+00 0.000000000000000000e+00 3.186726536124453446e-01 1.026400568547722791e+01 1.037333962174766633e+01 2.833802346931347153e-06 1.315956283624407364e-01 2.860927150906615313e-01 7.075833348774420717e-01 1.053753492215292686e+00 -3.111416664725242046e-02 -4.728792386960814498e-02 5.096817445292706888e-02 2.458283808804758927e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.755683433696765494e+00 5.036832335951113571e+00 0.000000000000000000e+00 4.257750874153440890e-01 1.036388625370791594e+01 1.048766392112277579e+01 2.411270476260760096e-06 1.122247926955433212e-01 2.570618372538467367e-01 6.583272974829310620e-01 9.931097501362949886e-01 -2.514789105310319406e-02 -3.725531876464132502e-02 4.434241139153215217e-02 2.455351034668375176e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.629943978431249718e+00 4.850555742127907521e+00 0.000000000000000000e+00 4.951227528365524932e-01 1.045096900092892511e+01 1.053927650474418343e+01 1.996724934082210801e-06 1.050636596951550483e-01 2.312628621003717799e-01 6.322593302971057927e-01 9.434030246349310866e-01 -2.114791100078067254e-02 -3.244410247671539183e-02 4.777671621178543326e-02 2.469356883039446060e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.524204423427345745e+00 4.688335229744330590e+00 0.000000000000000000e+00 5.489479112656727722e-01 1.052662341687175562e+01 1.057127240565959347e+01 1.726418322977603789e-06 1.007529633815792691e-01 2.167019349019941865e-01 6.156278932929355463e-01 9.111101790353456353e-01 -2.030008487944418016e-02 -2.479020875142816382e-02 3.621802711234693023e-02 2.366266565151828316e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.422703999030125122e+00 4.564384185987189646e+00 0.000000000000000000e+00 6.072705232753534688e-01 1.056262202508262682e+01 1.065191902146808367e+01 1.583138730105440169e-06 9.536380779763126148e-02 2.091681723772775003e-01 5.983025754905687554e-01 8.947179163050952289e-01 -2.112585491676125318e-02 -2.021599958507443520e-02 2.183575603965213358e-02 2.233517513936834203e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.317074724446319234e+00 4.463304188061817612e+00 0.000000000000000000e+00 6.740049339796403416e-01 1.064328730616712093e+01 1.070472256179216330e+01 1.488007061452858199e-06 8.702557753785404582e-02 2.037425208930596088e-01 5.705828961794634502e-01 8.832956088916904536e-01 -2.063492452132746971e-02 -1.761686672658997754e-02 1.299996141182114574e-02 2.141616668730693396e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.213900101839681778e+00 4.375219854428866739e+00 0.000000000000000000e+00 7.374227848379035777e-01 1.072275560673547545e+01 1.075208996294033525e+01 1.409961633204841897e-06 7.550717606958987083e-02 1.980983854342150963e-01 5.299174503943137049e-01 8.702069325263948052e-01 -1.769124651835626144e-02 -1.449465252214286216e-02 1.031284617561645765e-02 2.107948798861948581e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.125443869247900519e+00 4.302746591818152666e+00 0.000000000000000000e+00 7.854368410146950197e-01 1.073899866356826927e+01 1.083187501846112433e+01 1.342425574574654756e-06 6.369086375349511386e-02 1.915990194066475583e-01 4.871953756012595838e-01 8.545744285532351769e-01 -1.343921672377936666e-02 -1.358093371478788849e-02 1.308329689523530202e-02 2.132061078821119102e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.058247785629003790e+00 4.234841923244213824e+00 0.000000000000000000e+00 8.160774858732793291e-01 1.075311745114793993e+01 1.087903752059862228e+01 1.288787795245009293e-06 5.500587865357159378e-02 1.840691337873924527e-01 4.549497972134021184e-01 8.365390968484684997e-01 -9.623027951218707243e-03 -1.156175104583638362e-02 1.537806912331112809e-02 2.168562313696959301e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.010132645872910295e+00 4.177033168015031883e+00 0.000000000000000000e+00 8.336408239937114217e-01 1.076555211459376515e+01 1.090172953339366124e+01 1.249162242446043398e-06 4.924742423015581599e-02 1.768152194890240947e-01 4.324416523039675830e-01 8.192253652551230170e-01 -6.979007407708775340e-03 -5.772827349563509555e-03 1.726835913937720124e-02 2.211972733024157936e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
