# w_1 w_2 VF 
4.312915357285207918e+00 5.656340312608073795e+00 -5.530228023417311789e-01
7.343381770097585637e+00 4.360610379067753506e+00 3.748130114399810253e-01
9.168193846058553254e-01 2.445373714917704333e-01 6.046721960883569835e-01
2.796618555575629550e+00 7.314598358455159932e+00 -2.892325376218652266e+00
7.735021905667791131e+00 3.059514901114693153e+00 8.774298246134986101e-01
1.975512983819812440e+00 2.154525748222320569e+00 1.727117458969585684e+00
7.034616465100945959e+00 4.125212958631385152e-01 -9.952709799690655501e-01
7.779377623234386085e+00 8.031727845538421562e+00 -3.863038530631458300e+00
4.453816500715611859e+00 2.045068351394123685e+00 1.359946219163246539e+00
6.619593374183077472e+00 1.121358751957021616e+00 2.411274831974861144e-01
5.267680501080013178e-01 3.502688547243115735e-01 7.393007153586932390e-01
2.487011625414783378e+00 3.335034332034814586e+00 1.420731515216173690e+00
7.840964837775600271e-01 9.649063231578132616e+00 -8.107293425127865660e+00
2.427927253087988291e+00 1.491344086423919579e+00 1.456352688226614234e+00
2.004404654887708137e+00 2.676009121987033001e+00 1.682159499352563259e+00
6.033319248887919706e+00 4.587252407111217956e+00 3.330483662139140932e-01
5.509111769170002226e+00 9.152335858510879163e+00 -5.934721846249887633e+00
8.912120193227099918e+00 3.449584861677438496e+00 5.686477003910095362e-01
9.387746920874016965e+00 3.906230571369492033e+00 1.925080512592085569e-01
7.186463954002486609e+00 1.391291617847286055e+00 4.614711292670090614e-01
3.467917059477842123e+00 3.834599108047551219e+00 1.101313388324340892e+00
1.763883332044823948e+00 2.839132899816446454e+00 1.657461103866806340e+00
5.936841457176127435e+00 8.300933708569112612e-01 -1.942032162333084955e-02
1.034182943885684353e-01 8.619534457255207727e+00 -7.064506158058067697e+00
8.929544901465037710e-02 4.018073430595220152e+00 2.323783972824440269e-01
3.338137647356305138e+00 3.925770012652494145e+00 1.051897559460483578e+00
8.584402262783335402e+00 4.778868357719876947e+00 -4.928413956077015712e-02
5.896506358669848069e+00 5.465524425259397745e+00 -4.108530889207049341e-01
5.468957500066045974e+00 2.124365131638631610e+00 1.215985773364080202e+00
5.366378146049322062e+00 6.434160985500970042e+00 -1.481489498255543324e+00
7.953209918648948218e+00 7.685529484499308950e+00 -3.315461040037918750e+00
3.974309719798671647e+00 6.652866143420400391e+00 -1.838018911774272013e+00
7.822151636988652790e+00 9.443836940884931863e+00 -6.378799836616964924e+00
5.861100594133471731e+00 1.603803474417313302e+00 9.293738699634541689e-01
2.740245142663024325e+00 7.789731971434513902e+00 -3.639854811015540648e+00
1.223276416241512843e+00 1.905525589760427296e+00 1.767549250274894845e+00
1.344860896543316642e+00 1.371800073095900352e+00 1.578716979245653462e+00
7.702271614544113909e+00 8.083504635850449205e+00 -3.946931603655686516e+00
8.903897454239237064e+00 8.449007790137667229e+00 -4.627665444801097649e+00
5.061424235860360277e+00 9.071658816137746939e+00 -5.814397417067086238e+00
2.100041348920778095e+00 1.049229532667158571e+00 1.191681351629084062e+00
1.126518846048652073e-01 6.125444193185695774e+00 -2.680145353922855023e+00
5.893867565119305318e+00 6.554525517838226456e+00 -1.642660540062935937e+00
3.122213682651984179e+00 3.404147579521065392e+00 1.360274898208443162e+00
4.879169477762930640e+00 6.369366601340348488e+00 -1.403950341715246353e+00
7.416295771543367721e+00 6.221968447590683127e+00 -1.332630671968219715e+00
1.749159787070391880e+00 8.672738480505351788e+00 -5.283905410527951929e+00
1.196286738426187712e-01 1.743681247518999777e+00 1.438177286559946921e+00
1.729209606872318172e+00 2.745179018662367909e+00 1.688386852270921779e+00
6.461924042170846150e+00 4.866961770936826248e+00 7.640831777825773941e-02
4.523367275468300086e+00 8.019578679976140378e+00 -3.949304524692708540e+00
4.504234799276714440e+00 2.181368568064759650e+00 1.375405838276490655e+00
6.731696933064593935e+00 7.153693158411510211e+00 -2.492417567467784423e+00
8.279999703561829349e+00 6.728929430377253773e+00 -1.970907332201024431e+00
4.875605088529609610e+00 7.763707685831137795e+00 -3.495316565415125254e+00
3.682291471432999064e+00 7.825720408966299502e+00 -3.682324356777828100e+00
6.611625545597235920e+00 1.182429009518731089e+00 3.232065121701435118e-01
9.691334202312704149e-02 1.627148886407965067e+00 1.409641497622940776e+00
8.459019151161095706e+00 7.797583641044500524e+00 -3.503625276760432783e+00
4.429786126343866037e+00 9.389455596912510416e+00 -6.459986555884826842e+00
2.895874970525976533e+00 4.426806234793690398e-01 1.900204061530512689e-01
3.197772993577292944e+00 4.782404397864859824e+00 3.370806572493147968e-01
2.484243906701843141e+00 4.010574671288548387e+00 9.917866218311228721e-01
5.339551591003330877e-01 8.130603313812641009e-01 1.165809970058033329e+00
1.866809635741025486e-01 4.701708935721373273e+00 -4.489978535566496731e-01
3.715237526001791579e+00 7.090694896933614544e+00 -2.502501972019674170e+00
8.463945676038511223e+00 1.071572251406967657e+00 -3.562539005652087809e-01
8.919066227498117172e+00 9.415104207992026630e+00 -6.357433086814127776e+00
2.945122322357307088e+00 7.802101402654622042e+00 -3.663493481231855142e+00
7.381887379044083097e+00 6.655802486924135231e+00 -1.851454113406363788e+00
1.588270978933385535e+00 7.469316115360705943e+00 -3.246361348399661395e+00
7.931439291242798895e+00 9.369163360920467198e+00 -6.238776845624672163e+00
4.918756925503629418e+00 8.272872485713063995e+00 -4.365894169372042555e+00
4.121434865802582337e+00 7.163847737173403729e+00 -2.582096108119005251e+00
9.758810469483787386e+00 8.911007253506221915e+00 -5.578813932545019227e+00
8.723780336568756510e+00 8.068002003722366311e+00 -3.959684114466655913e+00
8.760145128843625173e+00 3.985980629896769933e+00 3.979376776260306059e-01
8.893943422005026633e+00 3.975836006837772718e+00 3.670442797883861630e-01
8.487987004304711647e+00 2.151249557363469567e+00 7.331641413620655356e-01
3.848550883259682198e+00 5.218775343275460443e+00 -8.157563192071570768e-02
9.385555349805324354e+00 7.662204058764303660e+00 -3.378362746967470187e+00
9.777404197397789432e+00 2.111433331430398130e+00 -5.538918523525371285e-01
1.122947620412596964e-01 6.979771585798886235e+00 -4.016850135696587998e+00
9.254095263740000021e+00 4.103343724823420580e+00 1.762746710155607133e-01
3.839531906848697940e+00 1.538373321218521328e+00 1.250179075432241049e+00
4.185532417891296708e-01 5.080366699604422998e+00 -6.851900388719531776e-01
8.255920854979402534e+00 4.896488745623723382e+00 -9.883605944924234166e-02
2.161531967097641171e+00 1.291319132333852648e+00 1.382551394694017333e+00
4.371257250720855581e+00 2.094932324289414005e+00 1.381176992552353155e+00
1.006079456746626466e+00 6.510827232747002924e+00 -2.218534848187120545e+00
2.828666845237833183e+00 7.025125063667098324e+00 -2.459037094289671543e+00
7.442769541527004762e+00 5.793148668049540539e+00 -8.664809212787094594e-01
3.286821232136611481e+00 9.049710563407057151e+00 -5.926284869172379288e+00
5.903368391459357767e+00 7.484610765239160024e+00 -2.996492692589528772e+00
5.243378165136100222e+00 1.833640336629914491e-01 -9.116826283861900748e-01
5.832503584052318502e+00 9.699636949816547116e+00 -6.938644784997451964e+00
4.568177229689843188e-01 1.282021892529529028e+00 1.445838467305291530e+00
4.640539801387912888e-01 6.928605036558455943e+00 -3.425112354190789077e+00
7.522606052501669360e+00 9.896580205593819457e+00 -7.225251211290016684e+00
8.450852626978823112e-01 2.963749520830349926e-01 6.730303486983739703e-01
7.578649708517943395e+00 1.144443145369093751e+00 1.139042012509872137e-01
4.567457272299108695e+00 6.791338751986475408e+00 -1.998555157391821879e+00
1.333187390855117727e+00 1.445492160703033324e+00 1.617676268942885187e+00
6.924615111144523993e+00 4.861075397284735367e+00 4.261165004572653459e-02
2.481644125538801315e+00 1.846797205815299492e+00 1.610235718253532511e+00
2.404602828587234509e+00 6.342101713756069792e+00 -1.527467867766974408e+00
5.045066774500180706e+00 5.338264334240207631e+00 -2.299972525797802092e-01
9.869494932841641699e+00 5.055804854158348682e+00 -6.469491593306901933e-01
7.529194704590094211e-01 1.901611288342047512e+00 1.707633465703109366e+00
9.546416754258144621e+00 6.614821320109228964e+00 -1.944948138727342624e+00
2.421569877977740315e-01 3.417833100404662705e+00 9.002205311844573288e-01
1.100447838292988978e+00 6.246139196473049715e+00 -1.756864724738990802e+00
6.542314941978742304e+00 2.428959469523022552e+00 1.095389029796931979e+00
8.291396470746217773e+00 5.424661341894176925e-01 -1.163129224325532007e+00
6.946894887599071033e+00 3.558478380494121129e-01 -1.091185511118967000e+00
4.796337350836304303e+00 5.741585617993324675e+00 -6.437874212279002251e-01
7.609040974144924974e+00 3.607400289290496165e+00 7.340158408042025684e-01
6.941463451943742591e+00 4.564809441534887213e+00 2.731804827053547768e-01
1.271293532549203631e+00 4.849136409877781162e+00 1.652227694285084425e-01
7.791092521795839332e+00 2.569847833944681748e-01 -1.483449864987052891e+00
3.973520558377753531e+00 3.992139217747549207e+00 9.553556797327455996e-01
3.788387440333092826e+00 7.741545247593908385e+00 -3.534107690531529400e+00
8.760042418941916154e+00 1.840261460807771421e+00 3.598963652621005593e-01
7.924450293711420290e-01 1.449061466928595499e+00 1.598580643854800698e+00
1.210326767523534741e+00 3.434616289838066550e+00 1.325444589601827872e+00
8.769184097716070880e+00 1.015451298426778282e+00 -7.301055980206019314e-01
4.145234778396658104e-01 7.407139961807688522e+00 -4.240992062579609367e+00
9.794495242633242782e+00 7.359919567015724695e+00 -3.009115499269684690e+00
1.343228472042824251e+00 3.294955021495719283e+00 1.433217619429340672e+00
8.917057001392455717e+00 4.573631340899631859e+00 2.779301832197056399e-02
4.054741945735369946e+00 2.028292398069861044e-02 -7.930509065045061590e-01
7.010215173541904043e+00 6.116187287222234481e+00 -1.184354855591665867e+00
8.226970815207863552e+00 3.857998496528347143e+00 5.508616289880574612e-01
2.566842494415459530e+00 6.373279721254240471e+00 -1.553786559932634148e+00
4.445977716986015266e-02 5.704615778040871277e+00 -2.112886461371092039e+00
4.247254198367523159e+00 5.233236863336304445e+00 -9.786513645667760386e-02
4.618737630608471534e+00 3.009826647899838115e+00 1.302830740634815854e+00
6.354108726362540871e+00 2.223222448251979400e-01 -1.230752313334962267e+00
3.221362033310665174e-01 3.965553067863296643e+00 4.894166983431187390e-01
6.709789927337835636e+00 4.590089145254715675e+00 2.746154644410108148e-01
3.545818570620375976e+00 7.073817194340763947e+00 -2.490306743973635051e+00
5.449280889487770452e+00 9.099838571818029465e+00 -5.840847129089526746e+00
4.952224734608972945e+00 8.915661339219873582e+00 -5.531165795400740492e+00
2.395612723487099416e+00 4.239137036948998905e+00 7.968742805242055027e-01
1.289546467012949504e+00 9.647439459946756557e+00 -7.528639235883021641e+00
4.569707511367794517e+00 3.185445881187560335e+00 1.261207585601367143e+00
4.961294762895969157e+00 8.996909524828105020e+00 -5.681730890471955675e+00
1.158049745333005198e+00 4.212804934041592730e+00 7.160604975651931881e-01
7.467633281763381703e+00 2.324565505161778952e-03 -1.928110566426768813e+00
2.143025856459263856e-01 2.671365823657965155e+00 1.334883841831468132e+00
5.229933742220493897e+00 3.460819749744564078e+00 1.076482188480438751e+00
5.524243222829743338e+00 9.006408384816408486e+00 -5.662375554238680664e+00
1.718422961268152305e+00 5.630427122701901155e+00 -6.603127068956400336e-01
2.940276642075150340e-02 8.652947317204247035e-01 1.065035764244383287e+00
5.089830670257376788e+00 6.181715398729846989e+00 -1.160251789609903383e+00
2.362190356597410279e+00 1.001217358600087870e+00 1.063219049072356981e+00
9.880851792850339876e+00 9.169456627794041026e+00 -6.053639037825634617e+00
7.367395940327273962e+00 3.383470313677349406e+00 8.464443962147907285e-01
2.453717803623266303e+00 1.912962494616994080e+00 1.633010264078619045e+00
6.554353227159074535e+00 3.171719427186255880e-01 -1.097804215125508520e+00
1.650782095351324807e+00 2.106425212630843813e+00 1.760610256053039890e+00
1.875791544590873938e+00 2.977944891297531260e+00 1.600695844856089067e+00
2.148562527106552711e+00 3.920148191816492655e+00 1.047053057205628690e+00
4.854810386439268655e+00 4.575943442803553474e+00 4.531331292237137376e-01
6.557251247716408216e+00 4.733411008602088188e+00 1.767173884145432083e-01
2.597580959388310795e+00 2.971003835030671780e+00 1.560307789070064288e+00
6.590543198416497717e+00 4.860707964552377192e+00 7.080771485925474451e-02
8.433256667614521973e+00 1.569015086825399363e+00 3.104879534512274830e-01
2.621838230529896396e+00 3.852325116727384202e+00 1.114197432762010109e+00
8.579667241576197645e-01 3.499757061514467527e+00 1.183648949838241649e+00
5.065440652691949985e+00 7.657366512255196156e+00 -3.310067477257691237e+00
2.322837986825422529e+00 8.419899252222107222e+00 -4.736230339505711484e+00
7.119462575268919124e+00 6.882857023606623770e+00 -2.132258825586179185e+00
9.424880429056749165e+00 2.113616265590385901e-01 -3.422455532418100077e+00
3.747660742587572980e+00 3.263330740945044606e-01 -1.965307217906246962e-01
2.653149382647035370e+00 4.795313188300500684e+00 2.939479484921303509e-01
2.710597071690515225e+00 6.192385303974742961e+00 -1.297215246449924919e+00
3.793800398990291090e+00 4.161410404453715017e+00 8.560192167642508565e-01
8.514447193399067970e+00 2.839441592664749603e+00 8.293105229386110722e-01
3.294907297806621838e+00 1.479243190149782894e+00 1.295194578066000801e+00
9.607167626242233638e+00 5.852127017789512387e+00 -1.160385682393100026e+00
7.773938216424367553e+00 1.268657947498006644e+00 2.265298916609008728e-01
7.818237846507924971e+00 1.452559310823554828e+00 4.159806556417589007e-01
4.993455129507201051e-01 3.664783599588722574e+00 8.797784416819904862e-01
6.583452661391125282e+00 8.348141579357793773e+00 -4.415571937308415684e+00
8.612243463763340046e+00 6.716885436164713674e+00 -1.961546211765382353e+00
5.094651411382425943e-01 5.153824834807377853e-01 9.025942139851377277e-01
2.605958777536836468e+00 9.366835789295842929e+00 -6.604646817373579282e+00
4.894389027143454918e+00 5.870998685161618269e+00 -7.898558913730102660e-01
2.416633540260255675e+00 8.298445443559430146e+00 -4.511593131086558017e+00
6.405844297968659617e+00 1.180570530149064878e-01 -1.447556925966638985e+00
2.375045377149954451e+00 9.300942346161068741e+00 -6.494082061864903110e+00
3.850205315931844119e+00 3.935413682382325806e+00 1.003697547246700239e+00
3.376152427452712601e+00 8.142776506867964059e+00 -4.242334068141646597e+00
1.550306961767201397e+00 2.949506825799944387e+00 1.623123338824369100e+00
3.966232879624635554e+00 8.193933461934122420e+00 -4.296586489537732589e+00
4.115649891422310525e+00 6.853954335409659926e+00 -2.117494637204801577e+00
9.258601356066380461e+00 3.636060233046431556e+00 3.520635929016844301e-01
5.771866494460770269e+00 5.959528338951574966e+00 -9.152955816243792952e-01
8.842648499683704033e-01 1.787577931351807814e-01 5.308880962547828375e-01
7.369275590410268251e+00 2.451262857161762287e+00 9.479900047008396058e-01
1.910998508990957578e+00 3.632171076036506907e+00 1.247748851572394457e+00
8.486046709264594146e-01 1.584786324861708451e+00 1.658784060884498146e+00
4.120477855535216172e+00 4.534927108329871892e+00 5.467477079655491679e-01
4.489744790051530821e+00 7.636078097771592965e+00 -3.307471237814754161e+00
7.341790724732448759e+00 2.564226892451503259e-01 -1.354341672908050853e+00
2.444424295082876064e+00 1.162581903753002500e-02 -2.667630880314408870e-01
3.554736969523522028e+00 5.789098307279730626e+00 -7.307050215604267152e-01
2.035596398261735107e+00 8.694596037195806204e+00 -5.282122922886630434e+00
3.617273915943306495e+00 3.260484126383637715e+00 1.370404540211891842e+00
6.781536323537266320e+00 4.956217578440707427e+00 -2.534767703036955311e-02
8.081574998287234024e+00 3.912627463625774737e+00 5.414648432633821784e-01
3.132422191958566415e+00 4.123419121871492621e+00 9.184111633512639372e-01
9.896251877219764737e+00 2.709681751509894765e-01 -4.134560890175636771e+00
2.027404409200031399e+00 5.648509335962805800e+00 -6.621386507758888484e-01
2.278987192628350922e+00 9.675225848819994923e+00 -7.264376859442565504e+00
1.510787520319645250e+00 6.806919001902573818e+00 -2.340694801241626877e+00
7.677796592199475079e+00 3.745757376459666776e+00 6.670813267119211076e-01
3.094576228291992859e+00 7.331925176427701585e-01 5.413516756379959105e-01
6.313231274866389908e-01 8.991953704582739348e+00 -6.928362589183963749e+00
6.482411688264137162e+00 8.300671254614084837e-01 -1.654008321929740788e-01
7.563207321403771388e+00 3.954453218942648451e+00 5.837869121751264601e-01
5.877652184181735073e+00 8.327752278271438602e-01 2.468826394759204845e-03
7.381800702715707097e+00 7.461737802036446654e-01 -4.451209227554517867e-01
7.312929344928832620e+00 3.645710094055491624e+00 7.601538783637789010e-01
9.755130557216245890e+00 3.626101062486883353e-01 -3.650539269030561584e+00
9.247102291839760513e-01 8.645081152754459097e+00 -5.772444289963461372e+00
7.161173738236215058e+00 6.015023773794449191e+00 -1.083927148312797684e+00
1.220828302337418458e+00 9.279757167769371762e+00 -6.817103477747879836e+00
3.261442663547597043e+00 8.151587935924574424e+00 -4.260605588962791401e+00
8.727164906419693224e+00 1.075163278124079858e+00 -5.862223108124471338e-01
9.016380186644521899e+00 3.868741742508631010e+00 3.752902757259999333e-01
2.152931801512250942e+00 2.150273429976076400e+00 1.707042799447661352e+00
7.856820611759856021e+00 7.532695746181190088e+00 -3.080192851484754968e+00
1.473504458925438132e-01 5.235661662519670578e+00 -1.237599405663788232e+00
4.158158896654662762e+00 2.600668340781111976e+00 1.436944777698952791e+00
8.069373980816440195e+00 1.614921336076151404e+00 5.051042971317638575e-01
2.058957868194808860e+00 4.335398219253465690e+00 6.899558599106949686e-01
7.164581116465775779e-01 6.135883849889949282e+00 -1.926993947592565704e+00
8.353838273342057974e+00 1.911286406408577498e+00 6.442731629067548482e-01
1.036707694472313257e+00 5.565102472056052463e+00 -7.929521060723363490e-01
8.269241540385635858e+00 5.268018540284494788e-01 -1.178699368552772242e+00
1.126018031700719346e+00 9.635909991041579303e+00 -7.654269303078764963e+00
5.964212852979577484e+00 3.398000320892002435e+00 1.018169196409870025e+00
9.435222643749874294e+00 7.216317057823347980e+00 -2.710717479494634929e+00
9.914930952112679940e-02 8.343378400899387870e+00 -6.491089983232088301e+00
8.003623523354171709e+00 7.319357894382249263e+00 -2.767553809913808394e+00
4.143038704973880826e+00 4.579225965028841827e+00 5.090611035120655714e-01
6.204701982473316058e+00 1.251123024028429676e+00 5.060309812542964636e-01
6.834636243083590523e-01 7.811273327883014872e+00 -4.523791282874300990e+00
1.595351479496333325e-01 3.143823435790115806e+00 1.036659688514189881e+00
8.504128828537398377e+00 1.887732255306657780e+00 5.621610479720384745e-01
6.279647115551459713e+00 4.480144612905768042e+00 3.915433277434186010e-01
2.244164657305547372e+00 3.821400932957169649e-01 3.490669368475192158e-01
6.020345176526794795e+00 6.632015357433750147e+00 -1.748154162545690227e+00
9.488295590775889465e+00 9.260636457577291480e+00 -6.147410767676776189e+00
7.899058487733711331e+00 7.589062220673661763e+00 -3.166380185779418710e+00
4.481459409582681630e+00 8.889483347240055622e+00 -5.514438420359512705e+00
4.608018092685024492e+00 8.701768860447472775e+00 -5.158074712730014610e+00
5.946115028677449565e+00 4.479175036245593766e+00 4.202348499675263582e-01
7.592055977767640407e+00 8.502209879532589554e+00 -4.660383079666646111e+00
7.074470429208555622e+00 3.745363311934233774e+00 7.482950319536012529e-01
6.989397620073449779e+00 4.669675113295264524e+00 1.897955960594099878e-01
5.712481529125195134e-01 3.770550390675651564e-01 7.690240235533547519e-01
5.014814737921855503e+00 7.366902901318050034e+00 -2.845656652498293582e+00
8.609947539674321249e+00 5.796672079014825840e+00 -9.280941045726667227e-01
1.276749627532638209e+00 1.584414681866188612e+00 1.681280499702550557e+00
7.488921546147656372e+00 2.057590055925571093e+00 8.552782922342867522e-01
7.028895176450107307e+00 9.550807061025897937e+00 -6.600945035082988355e+00
6.464526800229099202e+00 7.823778443899692014e+00 -3.526399952417706984e+00
8.642422847565381261e+00 7.957161819899982724e+00 -3.770685520052213136e+00
3.994347155573482411e+00 7.158039177343591852e+00 -2.582931877346711147e+00
5.508937292097860983e+00 2.766032531233645897e-01 -8.412144014728273334e-01
1.163203864100575968e+00 4.518746317076977048e-01 8.051177607267145930e-01
5.603128450167844221e+00 6.588219263129872161e+00 -1.684655900869985956e+00
1.818907244446652749e+00 1.825311234787822645e+00 1.693832036165984434e+00
5.749180010425086529e+00 1.281883815485568512e+00 6.555244234914407997e-01
5.260897105129697771e+00 8.692321516418031635e+00 -5.100282717816300604e+00
6.812031514899987705e+00 4.394650296085051089e+00 4.061830825521592914e-01
6.136910019114090176e+00 7.785458678521790521e-01 -1.618656367063540102e-01
5.749506230697066789e-01 8.244861772082419549e+00 -5.467444687732497144e+00
2.331877365067597463e+00 9.421366689945692485e+00 -6.744801886816278014e+00
8.532343980860279231e+00 5.933058922826921489e+00 -1.062214807228885505e+00
8.449269359769255416e+00 4.004667357809079675e+00 4.486635212670062600e-01
6.426455035207205846e+00 9.144492994520079243e-01 -1.813194362330428078e-02
5.566288771189137341e-01 6.903801782998755243e+00 -3.267284825880780730e+00
7.815185271393210620e+00 9.650859657587584906e+00 -6.762178418081022713e+00
8.466421490617497270e+00 2.861410831168435531e-01 -1.862015223974596623e+00
4.317380935423109634e-01 3.765787504262379848e+00 7.511669526284077136e-01
6.014785057655914535e+00 7.759868228079653818e+00 -3.435301224526485342e+00
1.863595886656270517e+00 3.751669914409775153e+00 1.162309377512427133e+00
7.864282594693982276e+00 7.294613718073952313e+00 -2.729358513286571863e+00
3.310771112867505028e+00 9.638039805569746932e+00 -7.058871984569124791e+00
3.658644436123878574e+00 7.310124485452178966e+00 -2.846133250219283539e+00
2.443201714770692146e+00 5.885457064215530387e+00 -9.279093006043712677e-01
1.928828932144722064e+00 4.926063497934524804e+00 1.267309420800284414e-01
8.228942953441015007e+00 6.234890223318556579e+00 -1.379982349491912785e+00
6.978985233939736688e+00 4.509683571350007192e+00 3.099202021840010701e-01
3.839838694503420413e+00 4.079227389295769335e+00 9.100586996064503609e-01
1.162213922300045610e+00 4.545660960402973849e+00 4.236439614032843082e-01
2.425415785943951519e-01 4.423164837084214152e-01 7.955937870719917981e-01
6.069144405181085666e+00 6.705723386777097339e+00 -1.848184318921996194e+00
9.883843195108514834e+00 1.930723672564999660e+00 -9.133227567945159109e-01
8.160588481638692215e+00 5.604159117234169818e-01 -1.040883713169025171e+00
5.182224665985212475e+00 7.520398157665557193e+00 -3.082423268497224811e+00
8.338941425744991420e+00 5.305760080584930982e+00 -4.460503723239543916e-01
7.033558277767144595e+00 9.078946516281263257e+00 -5.724888407101390797e+00
3.781916943607580794e+00 4.083768167851665964e+00 9.118163140374218045e-01
5.673992246479857116e+00 7.258733173904831304e+00 -2.652149585017470557e+00
5.977095823766017446e+00 8.721997431303321946e+00 -5.112573991267710838e+00
5.397967358388144898e-01 9.217082035538560092e+00 -7.567277847992956552e+00
3.222331922731256348e+00 5.228156786176754167e+00 -1.154083195433504017e-01
8.161824485031639043e+00 4.587966932293757183e-01 -1.245602104841966096e+00
9.147182685390044199e+00 8.918253974586919597e+00 -5.488306541781641457e+00
2.472270473392041978e+00 9.682085458205431650e+00 -7.249963446345647711e+00
5.801496778324232828e+00 3.619913634838378691e+00 9.444900317466800033e-01
4.204861942701959343e+00 6.838160738314243758e+00 -2.088237716961886647e+00
2.173059931925627186e+00 6.065663131225075055e+00 -1.180550595920069057e+00
7.996558506261520094e+00 3.304720126267308267e+00 7.921848523546923815e-01
3.736802373160656110e+00 1.864015333721503742e+00 1.435865357867440295e+00
1.032057172968721126e+00 2.361633267548634230e+00 1.751635394059119832e+00
8.597237545205496545e+00 5.801004405610484582e+00 -9.315411217103264363e-01
9.239014931771643901e+00 5.575088287905924034e+00 -8.082817462563998134e-01
4.799341963430882707e+00 7.582947306487265671e+00 -3.202160084183562461e+00
3.153758424537232430e-01 6.368876742968557103e+00 -2.772303951089272189e+00
6.589340020130324049e+00 5.211000242205731325e+00 -2.341490108810848625e-01
5.626790395272893264e+00 4.354417690642293337e+00 5.372711762611270814e-01
1.374453123986266512e+00 3.640160119254892135e-01 6.525480686395876972e-01
8.035483853080240380e+00 4.171588691266668647e+00 4.109942030336224406e-01
9.096127863316777473e-01 1.248590490603421310e+00 1.512638190237337810e+00
4.298463808321659751e-01 1.313778343885751765e+00 1.452245427906744268e+00
9.260883563522753548e+00 9.440239778086565892e+00 -6.437320674245713192e+00
4.082486579066164190e+00 7.345411337534248020e+00 -2.868245138379281300e+00
6.919183083517741473e+00 4.244094591685144913e+00 4.952112601313256590e-01
5.141236499648469405e+00 9.758155715347086812e+00 -7.098400749498980034e+00
5.832012170494904169e+00 2.282123090814167643e+00 1.196395283972377044e+00
8.896283147885991838e+00 6.547743903580463432e+00 -1.767006511799992907e+00
7.525959376328185124e-01 3.110103901606789290e+00 1.394241023197535512e+00
5.562521887615430594e-02 3.862878077809776212e+00 3.562404042750113575e-01
4.078063092209950113e+00 6.636629739717538889e+00 -1.807997029682157475e+00
4.987848700909463417e+00 2.561073568638759568e+00 1.317267393751533788e+00
3.749706130725928954e+00 8.386535784424298257e+00 -4.657386809529272753e+00
2.083493152670594650e+00 2.760372116021674316e+00 1.654644872265633282e+00
4.642299174427606090e+00 4.545355604500704416e+00 4.973254668293503045e-01
4.780675760276018593e+00 8.574545215573179391e+00 -4.914445399364923972e+00
9.388198670892151654e+00 5.926968781235153472e-01 -2.456382451346145857e+00
4.469783480859851998e+00 2.738159453754651196e+00 1.375322365056488749e+00
3.955754946859383114e+00 9.869963310749920282e+00 -7.425067072006642732e+00
8.035119726811226215e+00 7.415195556415553613e-01 -6.377419119817222537e-01
1.126077434165689173e+00 6.706478940066451955e+00 -2.410754217678915623e+00
9.597927871132561961e+00 7.134091899292119621e+00 -2.629226808814566496e+00
7.176518562383416011e+00 2.165100229755529071e+00 9.298658713232708095e-01
2.572594815223101072e+00 6.296342649465819008e+00 -1.449036626872841182e+00
8.462779036606265848e+00 6.559986502196243352e-01 -1.077286365092733789e+00
7.823544876185546393e-01 8.153711439953214679e+00 -4.994836541096448812e+00
2.227607838031659071e+00 8.450558395673743561e+00 -4.795260819490069437e+00
9.540227186361951439e+00 2.524640123238102163e+00 6.485981837613330470e-02
3.110744857456528845e+00 9.741104834961817005e+00 -7.281957216095181096e+00
8.469645021344131663e+00 4.045617215657254739e+00 4.243397310201526551e-01
3.183997061860765587e+00 6.815795212386899671e+00 -2.130859377823073331e+00
5.116782896456254726e+00 6.552976650979654316e+00 -1.643851733533667314e+00
8.159084965735329931e+00 4.333538280548924426e+00 3.020121323934272795e-01
4.659324828966777687e+00 9.470397151187439633e+00 -6.593545530835401181e+00
9.852412399300827239e-01 9.166605978723175951e+00 -6.810745332652006212e+00
2.533444645843196508e+00 4.293679346654715623e+00 7.582585667259973405e-01
7.074836764440052050e+00 3.843948057396842977e+00 7.019474058179167031e-01
6.730712085803379985e+00 6.739104378666989525e+00 -1.921101263404127124e+00
3.705102297172813586e+00 2.874495522752181120e+00 1.472001688089219940e+00
8.517740829517777001e+00 1.308824085227837442e+00 -5.531148222508086576e-02
3.187999209165866432e+00 7.869723127987090727e+00 -3.776148244505749929e+00
1.416479395155190613e+00 2.425665206165471321e+00 1.768612469284560618e+00
4.181938478908782675e-01 4.987207666779982063e+00 -5.611964475247095407e-01
2.062686536936975568e+00 1.485610131662842004e-01 1.060410431527980535e-01
3.959384640587777504e+00 4.049845495711665855e+00 9.190519601979740827e-01
2.282773144291993184e+00 3.394691586305298436e+00 1.394486940902423200e+00
5.068857456275344120e+00 5.060165491815253880e+00 2.843144378857509480e-02
7.685711669570161497e+00 2.904315370620528025e+00 9.071086361363978057e-01
8.492559973087788094e+00 6.061789390908622011e+00 -1.196408901305405337e+00
6.463918629157097584e+00 4.317859711946712586e+00 4.889907061296963064e-01
1.131743610546998235e+00 9.152268886141795790e+00 -6.625300491868985731e+00
6.215751639676515339e+00 3.182619768616978373e+00 1.058590071188517001e+00
3.618091569326355561e+00 1.008551508267192531e+00 7.893489374837354688e-01
