# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
7.257057234069886675e+00 7.868915103264548350e+00 0.000000000000000000e+00 -3.566443841450452013e+00 6.364220696413674716e+00 6.502891620685424812e+00 2.951896309572664696e-07 4.904723273734314937e-01 7.053573392674010734e-01 1.369524246000973777e+00 1.655268639218029136e+00 -5.891657829039331773e-03 6.118612186041261225e-04 1.953899078478116280e-02 7.370812581028944599e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.227598944924690016e+00 7.871974409357568980e+00 0.000000000000000000e+00 -3.518503858624855596e+00 6.417925122033699026e+00 6.545067160716593335e+00 3.083570239035830807e-07 4.810937052330187536e-01 7.074964833375361195e-01 1.358673174558782781e+00 1.657946957653361864e+00 -5.952956548826549010e-03 3.535933068175012295e-04 2.620781729791588077e-02 7.994110984396569919e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.197834162180557271e+00 7.873742375891656486e+00 0.000000000000000000e+00 -3.471220574103201173e+00 6.470677889188261034e+00 6.586880962605340173e+00 3.181959475509246737e-07 4.724721545640596099e-01 7.092118013710404512e-01 1.348820197359992479e+00 1.660174690724183222e+00 -6.171430226014962273e-03 -6.743478358739452005e-05 3.275927980848791776e-02 8.627936420607593138e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.166977011050482460e+00 7.873405201973719514e+00 0.000000000000000000e+00 -3.423495870344313019e+00 6.523534938816244910e+00 6.629473320495132604e+00 3.242045158218227301e-07 4.645782486288622670e-01 7.102585141449395678e-01 1.339896678183269074e+00 1.661657986478953575e+00 -6.561049622403558601e-03 -5.769930361578801126e-04 3.924834749216188357e-02 9.289737167131887491e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.134171762938464667e+00 7.870520236792930113e+00 0.000000000000000000e+00 -3.374187946618464551e+00 6.577322697727033152e+00 6.674301409036041299e+00 3.257936210322006065e-07 4.576143945526540135e-01 7.105200860162526055e-01 1.332152346011460375e+00 1.662261117512191078e+00 -7.178717396879363832e-03 -1.162146021047583133e-03 4.579749975590630129e-02 9.997691931522719594e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.363159261717996174e+00 7.920508696450544228e+00 1.000000000000000000e+00 -3.893481985340260465e+00 6.060904804251326716e+00 6.152131225068155906e+00 5.543018433003494613e-07 5.584192408853940748e-01 7.179206359434449070e-01 1.421413395636985655e+00 1.675501717574892524e+00 -1.144619644938371650e-02 -1.308837380687322138e-02 4.965988902540630079e-03 6.297472342151860802e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.387989206230699324e+00 7.951996058161302727e+00 1.000000000000000000e+00 -3.946780993741414889e+00 6.006449761498523721e+00 6.099988251018650054e+00 5.999308824010749405e-07 5.743359889490688985e-01 7.269123417260887621e-01 1.439977275748208996e+00 1.686197304043242085e+00 -1.325246477779007392e-02 -1.644880679116766942e-02 4.510273443656842574e-03 6.053455727142970089e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.410540573448983537e+00 7.982263336797018383e+00 1.000000000000000000e+00 -3.998385392351339718e+00 5.954287756312091950e+00 6.048941458985232167e+00 6.462376864446972392e-07 5.887608301601625627e-01 7.352365506401215001e-01 1.457611804003878575e+00 1.695995255862760231e+00 -1.499718663599125534e-02 -1.981843211761002976e-02 4.448590647598393844e-03 5.892634950134784111e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.432783526686975506e+00 8.011726511547692553e+00 1.000000000000000000e+00 -4.048947592838887388e+00 5.903571603735094264e+00 5.998533210587134512e+00 6.932831776280080761e-07 6.026470513527284467e-01 7.429951296876273759e-01 1.475200234592918491e+00 1.705035538497481795e+00 -1.670529241450635638e-02 -2.324616046691119209e-02 4.381516154353448655e-03 5.769853182899742361e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.454691107458742749e+00 8.040575777462191098e+00 1.000000000000000000e+00 -4.098751472667574447e+00 5.853846443434433056e+00 5.948650611230421603e+00 7.412266855741804667e-07 6.158234130745263712e-01 7.502816342929881088e-01 1.492629807408878406e+00 1.713445143791792802e+00 -1.836662111088482874e-02 -2.672171346630847211e-02 4.313936302196452743e-03 5.684736329073847294e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.476260788969725013e+00 8.068999459107558891e+00 1.000000000000000000e+00 -4.148088003978047666e+00 5.804657648784201207e+00 5.899166343259707013e+00 7.903349118581457920e-07 6.281389325893291797e-01 7.571788031267354668e-01 1.509789850995385763e+00 1.721334950579217704e+00 -1.997066139369207960e-02 -3.024024846737916050e-02 4.250537535881449003e-03 5.637264636245947758e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.497513476649132258e+00 8.097185782288789824e+00 1.000000000000000000e+00 -4.197256880592250994e+00 5.755557921932545895e+00 5.849928316882955670e+00 8.408054548421097235e-07 6.394632936728168460e-01 7.637600124945667091e-01 1.526574571243788370e+00 1.728801996421802656e+00 -2.150699285261747917e-02 -3.380103587255689490e-02 4.193724550987099065e-03 5.627809491684954146e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.518482099404067753e+00 8.125324829747214039e+00 1.000000000000000000e+00 -4.246568798129375821e+00 5.706114511450680382e+00 5.800747892290571528e+00 8.929253872696487411e-07 6.496795403250965606e-01 7.700909859430504767e-01 1.542878731224373468e+00 1.735932034902667453e+00 -2.296533635808550855e-02 -3.740592778525098083e-02 4.144314299537654733e-03 5.657411008814422493e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.539203670901756027e+00 8.153611884791285291e+00 1.000000000000000000e+00 -4.296350492655621522e+00 5.655914155815915834e+00 5.751384858872844674e+00 9.470039827212848067e-07 6.586789140512721019e-01 7.762315466651532603e-01 1.558593970032770670e+00 1.742802012720277460e+00 -2.433555356425953775e-02 -4.105801261692221260e-02 4.101896298152496456e-03 5.728017421650938301e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.559713152392518509e+00 8.182251971899539456e+00 1.000000000000000000e+00 -4.346952246982256796e+00 5.604564237517477565e+00 5.701531268518012396e+00 1.003356303773904770e-06 6.663585794455881839e-01 7.822373420029675728e-01 1.573605063269663873e+00 1.749482341401071395e+00 -2.560765782951568426e-02 -4.476031040345418432e-02 4.064926216869935161e-03 5.842755757739792610e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.580037783476868185e+00 8.211465750688239140e+00 1.000000000000000000e+00 -4.398758141929649312e+00 5.551687523221795928e+00 5.650796192918909000e+00 1.062426686769926493e-06 6.726229884072978393e-01 7.881615595432620580e-01 1.587786102832865254e+00 1.756038944507446686e+00 -2.677193115079878893e-02 -4.851438995308399171e-02 4.030601902513808454e-03 6.006303393477158137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.446178127722873796e+00 7.968893800922819182e+00 0.000000000000000000e+00 -3.874927871841181926e+00 6.029042858357404278e+00 6.221101397960235424e+00 2.408449547920533114e-07 5.788345925177650342e-01 7.312559063000385606e-01 1.484794091059984167e+00 1.686136342927969878e+00 -1.115646156099714403e-02 -1.283865594395638965e-02 -6.048071884151795530e-03 3.421403603821975004e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.390395819917888076e+00 7.904700521203037233e+00 0.000000000000000000e+00 -3.786368699055687514e+00 6.120110659222785188e+00 6.307151942665843336e+00 2.397605388645241416e-07 5.472830268680926036e-01 7.126765704298598791e-01 1.441187070530940861e+00 1.663881973575364270e+00 -8.372748764230664165e-03 -5.530961662300271087e-03 -3.760654145480657462e-03 4.468216482981894611e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.348532076096734755e+00 7.877045712891535878e+00 0.000000000000000000e+00 -3.718340695731457757e+00 6.194119413018619902e+00 6.369199195518468137e+00 2.504887863582552901e-07 5.263510442164033298e-01 7.048402871974346340e-01 1.413524210617533639e+00 1.654546117737254463e+00 -7.027904096251091914e-03 -1.825681809400236943e-03 1.217227890151661995e-03 5.395904957857949186e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.313392555615479296e+00 7.867917303844534693e+00 0.000000000000000000e+00 -3.660013745971413712e+00 6.259064427229704464e+00 6.420908080827471665e+00 2.662083871419046190e-07 5.111595368204046030e-01 7.029639625974404282e-01 1.394349661962714704e+00 1.652317202955686071e+00 -6.329105127488077187e-03 -1.088949426488738936e-04 7.431722475814694917e-03 6.168643846983228041e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.281747029978038910e+00 7.867372829131290324e+00 0.000000000000000000e+00 -3.607221044520942499e+00 6.318327174068836705e+00 6.467230736889281850e+00 2.828228721790174782e-07 4.991015456732301181e-01 7.039223556783937852e-01 1.379731299056507821e+00 1.653493862830007544e+00 -5.994842703675118400e-03 5.116582023561022652e-04 1.408476137180514343e-02 6.846548909149027806e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.251772816459663318e+00 7.869931120143070835e+00 0.000000000000000000e+00 -3.557713136488759531e+00 6.373934138307811637e+00 6.510639588714672854e+00 2.980096039322993027e-07 4.887871188434076419e-01 7.059012455837603284e-01 1.367588836365071003e+00 1.655936174096058977e+00 -5.901314014238323580e-03 5.405943470400131901e-04 2.079968629067252550e-02 7.481272574901040584e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.222266246388471700e+00 7.872634091878270901e+00 0.000000000000000000e+00 -3.509919431169295834e+00 6.427470889177946844e+00 6.552690248483465041e+00 3.105144998536004244e-07 4.795116909670829597e-01 7.079206333545755570e-01 1.356870804227906513e+00 1.658482213539812733e+00 -5.986670938863625224e-03 2.641261964555496888e-04 2.742904684254199310e-02 8.106806344003427561e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.192332891694153574e+00 7.873954722860548650e+00 0.000000000000000000e+00 -3.462605087307112584e+00 6.480226337731274988e+00 6.594563487654503398e+00 3.196401178499740274e-07 4.709941723870100794e-01 7.094906703359917799e-01 1.347147980478851981e+00 1.660546400825477775e+00 -6.231319688762226860e-03 -1.656423381115601501e-04 3.395391520189150469e-02 8.745358009804610200e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.161176293250342439e+00 7.873126511169990849e+00 0.000000000000000000e+00 -3.414666563564368928e+00 6.533228079397378707e+00 6.637438793473886989e+00 3.248675372228496393e-07 4.632369453266480530e-01 7.103830076801749271e-01 1.338395731308184677e+00 1.661855304183458060e+00 -6.655446633425654568e-03 -6.828439536832320300e-04 4.043823179347327823e-02 9.414518115172635510e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.127899060083214167e+00 7.869712291401574689e+00 0.000000000000000000e+00 -3.364922595432291885e+00 6.587273790342449864e+00 6.682881018792969918e+00 3.255501554736541338e-07 4.564791468159337673e-01 7.104835983334751859e-01 1.330911759085041668e+00 1.662277658498393151e+00 -7.324275355854226177e-03 -1.281591762460010386e-03 4.701467623772259685e-02 1.013344407583271350e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.091277683303943036e+00 7.863304332589274637e+00 0.000000000000000000e+00 -3.311870859106877063e+00 6.642981333879385275e+00 6.733276947906864152e+00 3.205688599796549156e-07 4.512435542030847069e-01 7.096943602896139680e-01 1.325358604342911306e+00 1.661711371008237847e+00 -8.364009472799693867e-03 -2.008033404845122050e-03 5.389359521240066897e-02 1.092865886719686375e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.049457635939944566e+00 7.853264165565049026e+00 0.000000000000000000e+00 -3.253361232635315403e+00 6.701195512622595274e+00 6.792082022106777472e+00 3.078676927426108931e-07 4.483528254919474376e-01 7.078512889399704022e-01 1.322797775316556956e+00 1.659991041347669949e+00 -9.987642136659147241e-03 -2.972697620116981909e-03 6.139613633405360815e-02 1.184114291422269649e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.999519425256648830e+00 7.838400677464464117e+00 0.000000000000000000e+00 -3.186126194389546029e+00 6.764507975930320605e+00 6.863239635290590890e+00 2.837853910313919793e-07 4.488621330669155252e-01 7.046201662435471746e-01 1.324643225238844924e+00 1.656768894506274847e+00 -1.252589107902934984e-02 -4.389298492591287015e-03 7.001413415611068558e-02 1.293663886802661617e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.936889969861502081e+00 7.816454185001507682e+00 0.000000000000000000e+00 -3.105113636033765445e+00 6.839696680313336330e+00 6.950076047619136332e+00 2.421753813653248225e-07 4.543323311106318707e-01 6.993134569926482413e-01 1.332946205404640594e+00 1.651283031631081144e+00 -1.647687136230224780e-02 -6.652057789023224643e-03 8.050390790430128618e-02 1.432246910492900038e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.854505613049990842e+00 7.783193896056391559e+00 0.000000000000000000e+00 -3.002237736472922691e+00 6.940415815188477389e+00 7.055108711865680782e+00 1.739951385061424084e-07 4.666443436415730894e-01 6.905398517456902141e-01 1.350081857160666532e+00 1.641802110640274037e+00 -2.249718023810842737e-02 -1.048526819145223499e-02 9.409824146820255919e-02 1.618443179999848672e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.742019711859448705e+00 7.730767555099130384e+00 0.000000000000000000e+00 -2.863423814700640335e+00 7.089524943435040250e+00 7.183627427163682633e+00 7.214067199602931990e-08 4.848980873021422888e-01 6.753772099927921602e-01 1.374531447780778404e+00 1.624078582726202313e+00 -3.085529381800711235e-02 -1.717833331777818273e-02 1.131718172422893076e-01 1.887986560561466173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.587743242769413143e+00 7.644875888510239470e+00 0.000000000000000000e+00 -2.662770826797158819e+00 7.283449296868023559e+00 7.391009049537662356e+00 4.024474100484376540e-08 4.914709597535524832e-01 6.476757880263015466e-01 1.382526310645186385e+00 1.587823125117548528e+00 -3.868185698319592802e-02 -2.825112233252902172e-02 1.417729017135229697e-01 2.307968270566739671e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.394333957853433503e+00 7.503620276847594361e+00 0.000000000000000000e+00 -2.391442116431280240e+00 7.529348643791760942e+00 7.687767123345682130e+00 1.086571738923302679e-07 4.564010291035588418e-01 5.983849411065200741e-01 1.334299492153310229e+00 1.518981900334711810e+00 -3.895776822190200050e-02 -3.579951839497841348e-02 1.784391438151828879e-01 2.900884757095714694e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.199545116743923501e+00 7.324622684872702294e+00 0.000000000000000000e+00 -2.120336456020028848e+00 7.845655924636822931e+00 7.913671163323122926e+00 1.500732888007988275e-07 4.169713456578076904e-01 5.401003110450872668e-01 1.270173111754900663e+00 1.442899941536296637e+00 -3.300197420008288418e-02 -2.958192162282635707e-02 2.000659022605191240e-01 3.365079819596426824e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.034535245743509080e+00 7.176713076758570509e+00 0.000000000000000000e+00 -1.902164285482799144e+00 8.031083920094447492e+00 8.164587508939957772e+00 1.916910906257982924e-07 3.684857706813188249e-01 5.090209581179578890e-01 1.188626282448832061e+00 1.409787351705244163e+00 -2.552575115953459317e-02 -2.332433531287669837e-02 1.850327051958515767e-01 3.430124692147475118e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.906906489945836114e+00 7.060091400194187017e+00 0.000000000000000000e+00 -1.741137360650045096e+00 8.178050032352725651e+00 8.339675246347187709e+00 2.259122145326511899e-07 3.230545324705553778e-01 4.985570059005759447e-01 1.111183089517155942e+00 1.401397636958275683e+00 -1.952036823060332438e-02 -1.876754290934989911e-02 1.489520002493804895e-01 3.280894658668726677e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.809304648792819492e+00 6.966253685647436633e+00 0.000000000000000000e+00 -1.623585814459035603e+00 8.304881562457062216e+00 8.447946808624870130e+00 2.509326384161473116e-07 2.869558647777015192e-01 4.947779889952599319e-01 1.048025471539772102e+00 1.398821802327869790e+00 -1.540289903363145640e-02 -1.492143578449578456e-02 1.126952711105673188e-01 3.101901299971650955e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.732290153624662210e+00 6.891646506724957710e+00 0.000000000000000000e+00 -1.536427218318353383e+00 8.399561412912699865e+00 8.527584150450596923e+00 2.732497738329803650e-07 2.592658917243095829e-01 4.925829501786793685e-01 9.978191099125170993e-01 1.395886899432049688e+00 -1.263422944481007448e-02 -1.161900686304129238e-02 8.467794959898355955e-02 2.971069841527763239e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.669119006400611838e+00 6.833551472409751248e+00 0.000000000000000000e+00 -1.469725002285430904e+00 8.462157995063646965e+00 8.598392000365494781e+00 2.954865554283266725e-07 2.384749681054350035e-01 4.903131032639613807e-01 9.587391923541170868e-01 1.391436028756089627e+00 -1.077970153117924212e-02 -9.036481111042604653e-03 6.666212426006268288e-02 2.905421301088698810e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.615220498744715627e+00 6.788369066854538225e+00 0.000000000000000000e+00 -1.415927115475144049e+00 8.506990702265476045e+00 8.661155066784239409e+00 3.164625298863098435e-07 2.230505722320961226e-01 4.876919353663211609e-01 9.288933070066489606e-01 1.385952806786942659e+00 -9.603496095310859459e-03 -7.301897202555807098e-03 5.686501584943925991e-02 2.892501731670039239e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.899545577991911927e+00 6.932994153438040819e+00 1.000000000000000000e+00 -2.406729665861350398e+00 7.558278791278683073e+00 7.628261876998619684e+00 1.747617815652094022e-07 3.196447176682841729e-01 4.923490835332851034e-01 1.105214069268100729e+00 1.382267442886043085e+00 -2.039062651588396946e-02 4.135142030357030762e-03 8.123827411827733158e-02 2.853952965514910955e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.305736948583298584e+00 7.075691801713786866e+00 1.000000000000000000e+00 -2.614227690357440181e+00 7.344842330653994722e+00 7.426702288631128468e+00 1.031418779699543837e-07 4.397392335895720095e-01 4.894892316691095147e-01 1.306256100449154189e+00 1.376753478711087553e+00 -2.667127139066893804e-02 9.877409152721838836e-03 7.701817762540486001e-02 2.681142230363361967e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.690827836710322885e+00 7.209748913231954326e+00 1.000000000000000000e+00 -2.811985295489650483e+00 7.158488135676256192e+00 7.217541273344446395e+00 4.903226053429616278e-08 4.426082074470496508e-01 4.947696388998510386e-01 1.294799979587580196e+00 1.383663889128275315e+00 -1.008904887030803721e-02 -9.536819892588255243e-04 5.680871554250188638e-02 2.138858154967743230e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.974871414422832316e+00 7.316691820980341987e+00 1.000000000000000000e+00 -2.965075792457357196e+00 7.004351179792174698e+00 7.065497235293114464e+00 1.354972107351166442e-08 3.934057092783138643e-01 5.113032202091751799e-01 1.233602660157124831e+00 1.409727820802515907e+00 8.229630602761162095e-03 -3.273895599477327778e-03 2.186963457256752008e-02 1.482989045824623098e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.084219587285669917e+00 7.390841273271572476e+00 1.000000000000000000e+00 -3.070236150777420292e+00 6.888942430538461004e+00 6.970585267906701965e+00 1.867685370994227795e-08 4.056375178219280286e-01 5.305436649563386453e-01 1.239112363891877067e+00 1.438382166986352573e+00 1.059058647939403741e-02 -5.823973619669686741e-04 9.062779156010947190e-03 1.200658642080215666e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.129533483065724653e+00 7.450874205375582982e+00 1.000000000000000000e+00 -3.156581315468431015e+00 6.803471136949571729e+00 6.883366232113569794e+00 5.588671606017928039e-08 4.195533912636193463e-01 5.496046582061833163e-01 1.252842135729526518e+00 1.464904047729882919e+00 9.466445536184142640e-03 1.585914291567291912e-03 6.055931289665750228e-03 1.082239676394627925e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.159813139514053404e+00 7.504986189195314239e+00 1.000000000000000000e+00 -3.235677763077548619e+00 6.728344445821981878e+00 6.800300028022924437e+00 9.547500655037859152e-08 4.323220154226614653e-01 5.683952653820263379e-01 1.267183300832805060e+00 1.489731644454421300e+00 7.768501662691384979e-03 3.124902541379981358e-03 4.705137727569308481e-03 1.001548329723320196e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.183338828151899946e+00 7.555063605681480610e+00 1.000000000000000000e+00 -3.310098165306046170e+00 6.659133305950544646e+00 6.720670363437366568e+00 1.366498382087543046e-07 4.441774128499904606e-01 5.866997396470052806e-01 1.281440039868744662e+00 1.513078628033090567e+00 5.894721113811840496e-03 4.004691983801933475e-03 4.029278471307407017e-03 9.388046404406907852e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.203485220508436981e+00 7.602003837703515288e+00 1.000000000000000000e+00 -3.381022318546458294e+00 6.593060153398352163e+00 6.644895209508734801e+00 1.789206326026389608e-07 4.554901665087474072e-01 6.043671115777780045e-01 1.295548408349514347e+00 1.535143016141496730e+00 3.975276612546263522e-03 4.221637220247487221e-03 3.657168354948225897e-03 8.866118914518744676e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.221771062283178111e+00 7.646334432276108650e+00 1.000000000000000000e+00 -3.449106736317846256e+00 6.527603017060362056e+00 6.574183510303948985e+00 2.218749962465218771e-07 4.664942468277395449e-01 6.213042411717433211e-01 1.309526817175463265e+00 1.556103585942469891e+00 2.059283684549217952e-03 3.800260104377173320e-03 3.438697948922708747e-03 8.420347320223037224e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.232067480705924645e+00 7.665335732797994517e+00 0.000000000000000000e+00 -3.570860446657436071e+00 6.347921696120263135e+00 6.510357410564868275e+00 1.733858539466866227e-07 4.558341718667832665e-01 6.330390693260525836e-01 1.317323895678311096e+00 1.568273033686963913e+00 -5.618488575835911547e-03 1.760556275912161794e-02 2.462599147236232966e-03 9.306334315950220287e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.203975037826745087e+00 7.753363546593602607e+00 0.000000000000000000e+00 -3.500548658376375855e+00 6.453315556938071573e+00 6.545587126309180270e+00 2.451994218291028639e-07 4.588619535695969698e-01 6.658799391658689615e-01 1.325937756720204863e+00 1.608333388690795118e+00 -4.416843946032145141e-03 1.161065729778254507e-02 1.676616276586173626e-02 9.135277302448681358e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.181890818096584361e+00 7.811416833082515332e+00 0.000000000000000000e+00 -3.454332145387128961e+00 6.507272891801705761e+00 6.584062817424039871e+00 2.875517736273617055e-07 4.603599434616615915e-01 6.878222474025434963e-01 1.331216567520794092e+00 1.634691684086217123e+00 -4.980630525789564444e-03 6.282836434042593510e-03 2.804683950398612069e-02 9.219626997366833082e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.156987665467636539e+00 7.842831015252728299e+00 0.000000000000000000e+00 -3.411464316949890829e+00 6.547791825764901930e+00 6.629279540335319965e+00 3.097248415126749843e-07 4.585562532963255444e-01 7.000125671176746778e-01 1.331268948186024481e+00 1.649415987139850159e+00 -5.942180291459209229e-03 2.637042767521080577e-03 3.727604192448552567e-02 9.598426414712660226e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.127276764010340493e+00 7.856016229090333702e+00 0.000000000000000000e+00 -3.365250364411908279e+00 6.592605391207428944e+00 6.676893879968758050e+00 3.188122308909807456e-07 4.547125799833534598e-01 7.057772507768191872e-01 1.328104957411183396e+00 1.656601107107334769e+00 -6.959896145499300246e-03 3.300360026221582643e-04 4.530041174541565852e-02 1.018378782979780309e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.092477283282843992e+00 7.857666409103444494e+00 0.000000000000000000e+00 -3.314078543772611241e+00 6.643269742041905346e+00 6.728573170412875726e+00 3.180255354854173229e-07 4.506852400468514541e-01 7.076976172965814271e-01 1.324376035071547442e+00 1.659281549534981082e+00 -8.161226251864661663e-03 -1.246895545570225750e-03 5.288307301452732645e-02 1.091823880426141466e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.051671152023520683e+00 7.851431931375593365e+00 0.000000000000000000e+00 -3.256606469612338017e+00 6.699011045575911538e+00 6.787776015199415980e+00 3.075856739516576534e-07 4.481594021927022276e-01 7.071251544393923893e-01 1.322404992970023230e+00 1.659082762323937033e+00 -9.827061955409277516e-03 -2.600512958161438348e-03 6.068560613289264438e-02 1.179973905097983153e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.002535842246474296e+00 7.838429366584786173e+00 0.000000000000000000e+00 -3.190194961970748366e+00 6.761018571555164947e+00 6.858591504503341874e+00 2.850500923225023859e-07 4.486283534565541076e-01 7.045093372482114091e-01 1.324245463710202575e+00 1.656590691135754412e+00 -1.233415462471931789e-02 -4.166013485951580719e-03 6.937998940446732377e-02 1.287340570613134186e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.940865069122876818e+00 7.817599299155028270e+00 0.000000000000000000e+00 -3.110197091011686510e+00 6.834981127039609916e+00 6.944624690937020617e+00 2.449720745332375832e-07 4.538275666852035206e-01 6.995641975727018291e-01 1.332214434021347316e+00 1.651526031138494943e+00 -1.619923587989191560e-02 -6.443181243883877585e-03 7.980314211403083391e-02 1.423533303303717301e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
