# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
8.647974968725471001e+00 8.958560450920815654e+00 8.143795259007571730e+00 8.815737180315379007e+00 3.000000000000000000e+00 -5.140041875435142238e+00 4.544890269658011128e+00 5.175025979471707949e+00 3.330038063013931145e-06 3.604939178776358499e-01 4.803607682141732838e-01 6.580449380409902904e-01 7.907536171035323136e-01 1.029135515910292842e+00 1.290588961767676013e+00 1.607381714539591444e+00 1.758352166923403237e+00 7.182335583959099934e-02 -8.367977952340875936e-01 7.409708235323565415e-04 2.566270905167443092e-02 -9.329329038227550663e-01 8.038981722180264800e-02 -9.690565400395954182e-03 1.457689205604528228e-02 -9.030453445393077372e-01 -6.181594861016168618e-01 -1.548183682434994823e-02 2.151042509157591320e-02 -8.342809374987512072e-01 -8.549208192602558709e-01 -2.028701054621983961e-03 1.617061573601671562e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.776288513983843131e+00 9.031444911201042203e+00 8.251347384465450574e+00 8.896590258995463074e+00 3.000000000000000000e+00 -5.281287838418818659e+00 4.414087838931534336e+00 5.023336484230831900e+00 3.047951705414622115e-06 4.059561700640857973e-01 4.976259550158032563e-01 6.721887247446920455e-01 8.099601482385054840e-01 1.110731265726053296e+00 1.315863283309784082e+00 1.630241662050486928e+00 1.779927169861892366e+00 6.474016142005614705e-02 -8.530578254702375629e-01 -8.640687290262024246e-04 2.176445954165209112e-02 -9.354232995781943671e-01 7.582469353357361441e-02 -1.415413172029112744e-02 1.117451737869320540e-02 -8.861479209853012629e-01 -6.335494163535074774e-01 -1.518506052489825876e-02 2.190045331871593240e-02 -8.493714601893950222e-01 -8.919726904124566369e-01 4.181448474165592143e-03 1.561439106300864001e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.885110811692102928e+00 9.087317498094508395e+00 8.360849651059030663e+00 8.974662214310505703e+00 3.000000000000000000e+00 -5.420669141311239336e+00 4.282976734014789955e+00 4.875684983362734926e+00 2.815547514002915664e-06 4.715113037470147761e-01 5.227596476699415406e-01 6.981629154979180907e-01 8.316269278116855679e-01 1.220077398657795964e+00 1.349520292563509694e+00 1.658206874983665591e+00 1.803834518834137368e+00 5.556378471520743295e-02 -8.542249596962089297e-01 -1.352894115759078206e-03 1.748302668402268792e-02 -9.417639180039465430e-01 6.911477770809465460e-02 -1.920533614342495241e-02 8.785965132160233892e-03 -8.726428924526772324e-01 -6.720121998089504389e-01 -1.553358964395644068e-02 2.016745313694591132e-02 -8.706479534275969323e-01 -9.416050383585540251e-01 4.889798971177830751e-03 1.434537443442267593e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.972525945112217016e+00 9.131247323755308898e+00 8.461686916743760278e+00 9.046389086482619746e+00 3.000000000000000000e+00 -5.551900717222773451e+00 4.150954782571552926e+00 4.745243782982903724e+00 2.668009048209190788e-06 5.279958089109741959e-01 5.436641629296015132e-01 6.951303234000317799e-01 8.518712444696072694e-01 1.310826301475488842e+00 1.376190846860772865e+00 1.664885309723555640e+00 1.825798334742738893e+00 4.901377267302015062e-02 -8.532506009763149990e-01 -2.475690916021605365e-03 1.370341625014234559e-02 -9.480654164818191898e-01 6.333958502788886169e-02 -2.431927499408669327e-02 7.352349083890656785e-03 -8.799362206775213080e-01 -7.192928087151948535e-01 -1.164860699396498209e-02 1.519560452744002713e-02 -8.901361185548458677e-01 -1.005128967072178803e+00 7.319457160157189510e-04 1.089622415486900947e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.041043026362929780e+00 9.168009069174763326e+00 8.537664939380960050e+00 9.100870207256964051e+00 3.000000000000000000e+00 -5.652933140044089200e+00 4.037153339944856256e+00 4.656980379966968897e+00 2.608365393012020265e-06 5.702508732678904790e-01 5.644609158677756922e-01 6.916368554664039658e-01 8.671499248353725653e-01 1.376079292792114828e+00 1.401681334660695333e+00 1.665216278602851929e+00 1.842108152428532097e+00 4.659538628167253504e-02 -8.544850960005269114e-01 -4.945441796745169045e-03 9.335403496008011504e-03 -9.534757376535039075e-01 5.864038952217912742e-02 -2.864999939005651378e-02 5.924047435796962746e-03 -8.918398122994161126e-01 -7.554566903323298721e-01 -7.920904363246781058e-03 8.483137190631529628e-03 -9.007694776196121245e-01 -1.051024097361769494e+00 -4.264788169536444171e-03 6.282019482256356174e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.087720043842969275e+00 9.197629306353746870e+00 8.580080625334117528e+00 9.132280304668245918e+00 3.000000000000000000e+00 -5.711326571972452193e+00 3.963615716086358542e+00 4.613731139968740180e+00 2.602640169655780314e-06 5.965392522615345916e-01 5.830517903590777262e-01 6.952142403948611271e-01 8.769704581711877944e-01 1.415367672103248653e+00 1.424199593580540046e+00 1.668586201912567679e+00 1.852442107516460768e+00 4.571415749274149870e-02 -8.572196131717151335e-01 -7.997487079423971912e-03 5.786003173455819652e-03 -9.564677652619957282e-01 5.538528785068928123e-02 -3.200025673666204162e-02 4.528808768428903460e-03 -8.986662679965621292e-01 -7.698599412110754825e-01 -6.579077202557352851e-03 4.863950021443832518e-03 -9.039844594206029038e-01 -1.067663417772584555e+00 -7.480069813912232531e-03 2.847555995766206348e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.116650059710249110e+00 9.220273350195892448e+00 8.604400375441336735e+00 9.146518084647075497e+00 3.000000000000000000e+00 -5.737465517681312299e+00 3.926316703018319920e+00 4.598752261619059034e+00 2.618685348732972144e-06 6.126072239659405838e-01 5.957710614641251734e-01 6.990073293705573176e-01 8.826725815388639651e-01 1.439086475282107536e+00 1.439852288982161665e+00 1.672098327426954745e+00 1.858379001580648948e+00 4.514514340445890256e-02 -8.596855571218808834e-01 -1.022154098418846628e-02 3.655569339275365186e-03 -9.595995453856683843e-01 5.330540765535601855e-02 -3.444116551845915336e-02 3.415576987775523297e-03 -9.023694330330375157e-01 -7.782680430055073373e-01 -6.011621521902564547e-03 2.862956041425779308e-03 -9.056936452383382852e-01 -1.068175237578109504e+00 -8.978330425857989142e-03 1.046528202827917784e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.134927906406625553e+00 9.237351235134768856e+00 8.618715155648464687e+00 9.151750725661216279e+00 3.000000000000000000e+00 -5.746662344819477575e+00 3.910036146627704934e+00 4.596639163733343025e+00 2.640839520874890995e-06 6.218056417804685987e-01 6.043234776467673042e-01 7.018975804804227225e-01 8.859409289204219773e-01 1.452842804461499160e+00 1.450535406360353941e+00 1.674914696576144335e+00 1.861758311716935399e+00 4.473558979112039063e-02 -8.620276050925627098e-01 -1.169773684655386198e-02 2.348195635593370439e-03 -9.619945313360167560e-01 5.193891159419929821e-02 -3.623465268886522789e-02 2.556504928214221872e-03 -9.043986162451947974e-01 -7.832742533444618793e-01 -5.736816483575389418e-03 1.708802433972055057e-03 -9.064000252214464703e-01 -1.067769791338135432e+00 -9.541648341095824992e-03 2.615911697106482951e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.146668884584592263e+00 9.250133759775840403e+00 8.627259167818325025e+00 9.153058681509769201e+00 3.000000000000000000e+00 -5.748562744199099406e+00 3.903622146443453733e+00 4.599252365158350564e+00 2.662187713612675349e-06 6.266036908423285867e-01 6.097200958669529713e-01 7.039178162722320442e-01 8.878745469945075186e-01 1.460501745833405751e+00 1.457613972352251874e+00 1.676962929057403073e+00 1.863748779134159150e+00 4.443125821012729182e-02 -8.639528630060947512e-01 -1.266725943921159607e-02 1.559681538184571606e-03 -9.633192415373379447e-01 5.101391859978744725e-02 -3.756896950834424237e-02 1.897628745473685114e-03 -9.055292394973858405e-01 -7.863178217460535802e-01 -5.594754161410439228e-03 1.054338554438011494e-03 -9.065772268471578021e-01 -1.067667248134959390e+00 -9.694162745278091936e-03 -3.674231091948388625e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.154467292275516144e+00 9.259621903503209239e+00 8.632530860590515331e+00 9.152874969955171025e+00 3.000000000000000000e+00 -5.747777222666180741e+00 3.901436435215235754e+00 4.603009119452406317e+00 2.680163991035785141e-06 6.297873913862034323e-01 6.137200894838684695e-01 7.053102122986670830e-01 8.890681252873661178e-01 1.465514887628889040e+00 1.462820465747457055e+00 1.678416424860530887e+00 1.864974144393375610e+00 4.420237876871063731e-02 -8.653552832558579766e-01 -1.332122939140870967e-02 1.061708627284564319e-03 -9.642217786005650160e-01 5.037103972168402444e-02 -3.856182384932860946e-02 1.394923408724227810e-03 -9.061838850573264992e-01 -7.882405344786899137e-01 -5.516698355105019609e-03 6.765904950537917142e-04 -9.065517474829206668e-01 -1.067681492047290126e+00 -9.690236345605373822e-03 -1.272935435228439492e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.159775835411938516e+00 9.266596520546830362e+00 8.635913813065783984e+00 9.152238502237556972e+00 3.000000000000000000e+00 -5.746252126050483966e+00 3.900955900083052263e+00 4.606539847815983357e+00 2.694298348618012306e-06 6.319543350506846568e-01 6.166600971103998186e-01 7.062754066421736976e-01 8.898331018690527339e-01 1.468917831134216367e+00 1.466643515697203748e+00 1.679444431376473590e+00 1.865758216648113477e+00 4.402968860958600406e-02 -8.663459710951121329e-01 -1.377089942345010622e-02 7.349566567311489971e-04 -9.648728830932817857e-01 4.991791884317001160e-02 -3.929476321297103308e-02 1.016477919097389347e-03 -9.065821877334325762e-01 -7.895051710210152507e-01 -5.470851489388979527e-03 4.488983920724508238e-04 -9.064648386734521779e-01 -1.067731191304001070e+00 -9.637275503830257731e-03 -1.363444778756683386e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.163450618695593519e+00 9.271678910142316710e+00 8.638158305026147232e+00 9.151556779848178280e+00 3.000000000000000000e+00 -5.744731907341001254e+00 3.901099702194513519e+00 4.609436483123487527e+00 2.704989538074146613e-06 6.334543225936987154e-01 6.188024091454683573e-01 7.069503227041606941e-01 8.903382571677926904e-01 1.471270953986032914e+00 1.469428353386345476e+00 1.680172749896981399e+00 1.866275486728992350e+00 4.389952531306093308e-02 -8.670444194608146748e-01 -1.408415600298032824e-02 5.141132993960537004e-04 -9.653441205011054072e-01 4.959639701927003042e-02 -3.983090294767410028e-02 7.355648111057712726e-04 -9.068356693847799965e-01 -7.903630685376841214e-01 -5.442330465132693210e-03 3.052542858708353333e-04 -9.063719426394982737e-01 -1.067784371227112672e+00 -9.577244230276246370e-03 -1.176672634800785450e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.166021185192574805e+00 9.275356734197846009e+00 8.639684576455501031e+00 9.150968443530777208e+00 3.000000000000000000e+00 -5.743454919103681000e+00 3.901421949256542288e+00 4.611668212536098821e+00 2.712890964582230693e-06 6.345035718044541584e-01 6.203526563358776613e-01 7.074255180309318991e-01 8.906794578838663767e-01 1.472916165054262150e+00 1.471443234676302447e+00 1.680689729712299796e+00 1.866624682916704803e+00 4.380184221897175101e-02 -8.675386061230755397e-01 -1.430411688443041472e-02 3.619902084989662697e-04 -9.656840306075809011e-01 4.936763814477317797e-02 -4.022001217609009333e-02 5.295076296426502174e-04 -9.070028408328839609e-01 -7.909571546112187379e-01 -5.423784321461237908e-03 2.111259938725392490e-04 -9.062918783991341654e-01 -1.067830195973789698e+00 -9.524576748956356878e-03 -9.297248780974203962e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.167831136235069067e+00 9.278004272346057846e+00 8.640740206424863956e+00 9.150503581091728122e+00 3.000000000000000000e+00 -5.742459325514154500e+00 3.901750571371330523e+00 4.613330777600364030e+00 2.718647188017047993e-06 6.352423512291466290e-01 6.214686206030524129e-01 7.077616551746750417e-01 8.909137505658126788e-01 1.474074298401126137e+00 1.472893543295214824e+00 1.681057182531351613e+00 1.866864400297833626e+00 4.372903375030351425e-02 -8.678897517655693727e-01 -1.445933360411689843e-02 2.559096468101729324e-04 -9.659282899229602037e-01 4.920473926025639017e-02 -4.050070087199023755e-02 3.797152408258601007e-04 -9.071160021188692246e-01 -7.913738699356129835e-01 -5.411337045323588203e-03 1.476728237304673864e-04 -9.062286846414245867e-01 -1.067866349678266769e+00 -9.482696783787354991e-03 -7.023166890124262179e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.169110684469121253e+00 9.279902848550188210e+00 8.641478570543515758e+00 9.150152422747222403e+00 3.000000000000000000e+00 -5.741712810957721125e+00 3.902028882631422668e+00 4.614545495453138635e+00 2.722802428177380050e-06 6.357646333720738951e-01 6.222688882387878984e-01 7.080001174273022890e-01 8.910765216536823408e-01 1.474892990247812952e+00 1.473933516006402433e+00 1.681318552365040686e+00 1.867030921042577507e+00 4.367520119448251720e-02 -8.681401580281136177e-01 -1.456919588623413475e-02 1.813577735124138890e-04 -9.661032670878331174e-01 4.908873510194895068e-02 -4.070226883067317586e-02 2.715395548082774483e-04 -9.071940088407587366e-01 -7.916684285668176280e-01 -5.402799771643491955e-03 1.040363056905389540e-04 -9.061809892006026379e-01 -1.067893625534402702e+00 -9.450975949767998971e-03 -5.172460621021627008e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.170017473336681491e+00 9.281260546324229921e+00 8.641998752071968326e+00 9.149893799716172893e+00 3.000000000000000000e+00 -5.741165397116521518e+00 3.902246518032334688e+00 4.615422687734626273e+00 2.725784288100144689e-06 6.361347655366894616e-01 6.228411700586901079e-01 7.081695694539880126e-01 8.911905150493864003e-01 1.475473209343337366e+00 1.474677188180718801e+00 1.681504525758337421e+00 1.867147537833698578e+00 4.363571806043351625e-02 -8.683191859950282199e-01 -1.464709789852833635e-02 1.287064234711561420e-04 -9.662283129529750658e-01 4.900615065368152390e-02 -4.084654467379500442e-02 1.937887257406969987e-04 -9.072484432219564132e-01 -7.918775583557686737e-01 -5.396859168376206585e-03 7.362004001277240909e-05 -9.061458861583565616e-01 -1.067913693289570753e+00 -9.427588942320219018e-03 -3.752444930132600460e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.170661005454038062e+00 9.282229489952932511e+00 8.642366852272033384e+00 9.149706177469665747e+00 3.000000000000000000e+00 -5.740769296537417965e+00 3.902409793422275008e+00 4.616051613502892614e+00 2.727915870932603536e-06 6.363974437390093053e-01 6.232495883507219725e-01 7.082900842313034628e-01 8.912707769947755265e-01 1.475885033175853733e+00 1.475207909713995846e+00 1.681636856855326601e+00 1.867229649086553867e+00 4.360696824999268917e-02 -8.684473633173318552e-01 -1.470239465546399962e-02 9.141023513171517181e-05 -9.663175154476084661e-01 4.894738245889733441e-02 -4.094956821301218991e-02 1.380966310376682599e-04 -9.072867305897945878e-01 -7.920263808001033468e-01 -5.392686821142993712e-03 5.223201461620104191e-05 -9.061204333747797657e-01 -1.067928240292413955e+00 -9.410616888084888734e-03 -2.697380475657184113e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.171118056629696369e+00 9.282919973108120004e+00 8.642628012345113575e+00 9.149571308445882067e+00 3.000000000000000000e+00 -5.740485007479081858e+00 3.902529436879245139e+00 4.616500548162594697e+00 2.729435755466428719e-06 6.365840053740724480e-01 6.235406330441853884e-01 7.083758219894147334e-01 8.913274859358651936e-01 1.476177569891938601e+00 1.475586103483731426e+00 1.681731004702454513e+00 1.867287667502040893e+00 4.358616063034728705e-02 -8.685391634458573540e-01 -1.474166693024028287e-02 6.494456681836212396e-05 -9.663810640070206182e-01 4.890558020584748894e-02 -4.102300901672848582e-02 9.830352874334765930e-05 -9.073137941866470380e-01 -7.921323967783623354e-01 -5.389739388289609828e-03 3.710999872978168305e-05 -9.061021442004811854e-01 -1.067938690958832648e+00 -9.398417121022588708e-03 -1.928065354963326032e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.171442779463788497e+00 9.283411490751836581e+00 8.642813562338762523e+00 9.149474905178134776e+00 3.000000000000000000e+00 -5.740281984586661501e+00 3.902615895271073221e+00 4.616820135555607330e+00 2.730517692954468238e-06 6.367165536661765213e-01 6.237478120172620377e-01 7.084368184137821434e-01 8.913676415239656370e-01 1.476385448162184311e+00 1.475855316246696525e+00 1.681797970478449589e+00 1.867328752680458726e+00 4.357117416974430613e-02 -8.686048765944308636e-01 -1.476956503759854766e-02 4.614639430999450183e-05 -9.664262918513124578e-01 4.887585783168557629e-02 -4.107529722665315824e-02 6.992158907682599817e-05 -9.073329806737714387e-01 -7.922079393552698967e-01 -5.387650077964759553e-03 2.638355014020354888e-05 -9.060890749759190621e-01 -1.067946157738243196e+00 -9.389698427661097649e-03 -1.373433778259306536e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.171673511435338710e+00 9.283761098697221215e+00 8.642945480089462507e+00 9.149406233489221663e+00 3.000000000000000000e+00 -5.740137437826815514e+00 3.902677852334860198e+00 4.617047272011512327e+00 2.731287039895141984e-06 6.368107366927626689e-01 6.238951748104007988e-01 7.084802054274382810e-01 8.913961136150396758e-01 1.476533182601246885e+00 1.476046801146680298e+00 1.681845588368121369e+00 1.867357885514577376e+00 4.356042098435050636e-02 -8.686518678159055318e-01 -1.478938431123987332e-02 3.278821528858490435e-05 -9.664584572411371033e-01 4.885473196252866634e-02 -4.111249223908402389e-02 4.970502942094868169e-05 -9.073466050540999195e-01 -7.922617590560361300e-01 -5.386166224288382529e-03 1.876161164827071340e-05 -9.060797671911171580e-01 -1.067951474906203568e+00 -9.383489307870987450e-03 -9.763355246050662792e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.171837452511780953e+00 9.284009623844326597e+00 8.643039288147704724e+00 9.149357416712991409e+00 3.000000000000000000e+00 -5.740034711271469803e+00 3.902722029641064072e+00 4.617208547815999431e+00 2.731833691943002382e-06 6.368776566657607940e-01 6.239999303227173888e-01 7.085110587559974027e-01 8.914163171768170191e-01 1.476638168419858843e+00 1.476182920937902487e+00 1.681879438448314446e+00 1.867378558951967138e+00 4.355272739662718190e-02 -8.686854296180268609e-01 -1.480346354764208207e-02 2.329440999881620620e-05 -9.664813204207147734e-01 4.883972076930317985e-02 -4.113893381157641277e-02 3.531853007460727131e-05 -9.073562877476718525e-01 -7.923000879807196029e-01 -5.385111359301974175e-03 1.334106556271812159e-05 -9.060731515233321209e-01 -1.067955253855633835e+00 -9.379076535408736523e-03 -6.932216380763651033e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.171953924561774940e+00 9.284186216494699551e+00 8.643105993475517224e+00 9.149322755631088100e+00 3.000000000000000000e+00 -5.739961781909242333e+00 3.902753437050077601e+00 4.617322999131441286e+00 2.732221959501069542e-06 6.369252002883720731e-01 6.240743656614835544e-01 7.085329928129269206e-01 8.914306594137091366e-01 1.476712765546382533e+00 1.476279642197086961e+00 1.681903494722685410e+00 1.867393235474939406e+00 4.354723468751605514e-02 -8.687093705610035022e-01 -1.481346417868626211e-02 1.654729998859604640e-05 -9.664975650590058587e-01 4.882905708630606162e-02 -4.115772216236910502e-02 2.508804652439558722e-05 -9.073631713606776783e-01 -7.923273720860624092e-01 -5.384361179141697838e-03 9.484970089204364542e-06 -9.060684547324534543e-01 -1.067957936552008436e+00 -9.375944107460303448e-03 -4.918822124357435646e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172036661061719443e+00 9.284311656727322060e+00 8.643153418325963955e+00 9.149298161520466266e+00 3.000000000000000000e+00 -5.739910036090917878e+00 3.902775728937171174e+00 4.617404198880996624e+00 2.732497616722481753e-06 6.369589732964796580e-01 6.241272398111138431e-01 7.085485816534331516e-01 8.914408427679019198e-01 1.476765761594337034e+00 1.476348346672440748e+00 1.681920586557690500e+00 1.867403656501384956e+00 4.354331951147116103e-02 -8.687264298467054502e-01 -1.482056692012794288e-02 1.175272097474155638e-05 -9.665091036819045689e-01 4.882148334508724929e-02 -4.117106795899299482e-02 1.781676418962482554e-05 -9.073680652065244656e-01 -7.923467847391297836e-01 -5.383827664139441242e-03 6.741917054045137555e-06 -9.060651223251205977e-01 -1.067959839857001603e+00 -9.373721939644684767e-03 -3.489068648772718472e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172095424666592223e+00 9.284400740548269582e+00 8.643187127911232892e+00 9.149280716177223383e+00 3.000000000000000000e+00 -5.739873330854905475e+00 3.902791537296299129e+00 4.617461800993893917e+00 2.732693306050418970e-06 6.369829606651455922e-01 6.241647894169303212e-01 7.085596579705178977e-01 8.914480736789285320e-01 1.476803405122001811e+00 1.476397138401400078e+00 1.681932727560904395e+00 1.867411056408012415e+00 4.354053208128463859e-02 -8.687385742792476107e-01 -1.482561085706171622e-02 8.346274172987531935e-06 -9.665172977895164497e-01 4.881610509441625806e-02 -4.118054548026981593e-02 1.265072082785702467e-05 -9.073715440486068706e-01 -7.923605907131036075e-01 -5.383448287919311535e-03 4.790967092951982035e-06 -9.060627586715395143e-01 -1.067961189812288492e+00 -9.372145967462044633e-03 -2.474586662925527590e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172137156037456052e+00 9.284463994152408972e+00 8.643211082746699248e+00 9.149268343243907253e+00 3.000000000000000000e+00 -5.739847297155066030e+00 3.902802743483245518e+00 4.617502662206626418e+00 2.732832216599931293e-06 6.369999955037549677e-01 6.241914513616046989e-01 7.085675262519176565e-01 8.914532081050156043e-01 1.476830139579728973e+00 1.476431782724230590e+00 1.681941350186452855e+00 1.867416310987838335e+00 4.353854926541465137e-02 -8.687472134505324073e-01 -1.482919238868528333e-02 5.926439038664422880e-06 -9.665231158468721162e-01 4.881228640314794198e-02 -4.118727476563718848e-02 8.981431980525178703e-06 -9.073740165155704807e-01 -7.923704053397535585e-01 -5.383178587335260903e-03 3.403829792888975048e-06 -9.060610823355516041e-01 -1.067962147195452571e+00 -9.371028399726286789e-03 -1.755048215901584217e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172166788232649637e+00 9.284508901312310769e+00 8.643228101895664039e+00 9.149259568002829468e+00 3.000000000000000000e+00 -5.739828832501052247e+00 3.902810686410577823e+00 4.617531648587321236e+00 2.732930795813893339e-06 6.370120914564852965e-01 6.242103801203796598e-01 7.085731145569518219e-01 8.914568537221347899e-01 1.476849123787256080e+00 1.476456378582793549e+00 1.681947473128745818e+00 1.867420042011618264e+00 4.353713969660220201e-02 -8.687533554991658802e-01 -1.483173525181127363e-02 4.207720455492495181e-06 -9.665272463329619423e-01 4.880957532424123890e-02 -4.119205211749390333e-02 6.375795682311896394e-06 -9.073757733848021312e-01 -7.923773802254542309e-01 -5.382986899226499013e-03 2.417838549248137383e-06 -9.060598934602570598e-01 -1.067962826169258861e+00 -9.370235883469180821e-03 -1.244785445311550112e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172187826834926838e+00 9.284540780290722495e+00 8.643240191088409574e+00 9.149253344075601646e+00 3.000000000000000000e+00 -5.739815735671328412e+00 3.902816316587337298e+00 4.617552212070009432e+00 2.733000770640718130e-06 6.370206794911026371e-01 6.242238173872812768e-01 7.085770829503972301e-01 8.914594420744091918e-01 1.476862602863414642e+00 1.476473838834720720e+00 1.681951820509856921e+00 1.867422690988529199e+00 4.353613810886047819e-02 -8.687577202253621289e-01 -1.483354049421092835e-02 2.987229076957491105e-06 -9.665301784743649538e-01 4.880765075734043446e-02 -4.119544340801886001e-02 4.525771551283323807e-06 -9.073770215295411390e-01 -7.923823356498453929e-01 -5.382850687685759687e-03 1.717114751687548373e-06 -9.060590502537737567e-01 -1.067963307723023281e+00 -9.369673839896470319e-03 -8.829397901906966266e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
