# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
9.584300838004718770e+00 9.506873593968176550e+00 9.429241946800035024e+00 9.197455215174233700e+00 0.000000000000000000e+00 -7.556817802078580115e+00 1.775419813304840000e+00 3.110944582538004433e+00 7.034196108193515893e-06 6.469642462387696913e-01 6.460565091344515620e-01 6.684739233387415602e-01 6.054325670813149873e-01 1.581701661966701034e+00 1.571870949983499299e+00 1.544118574985765546e+00 1.409877487601312041e+00 -3.261911822863308892e-03 -2.559577002487232328e-02 -1.188465969461325544e+00 -1.052828001287923865e+00 -1.600629162880710986e-03 4.189266178307197996e-02 -1.020875611963863561e+00 -8.956374749826395698e-01 -4.393343628114337526e-03 -1.181399417236801350e-02 3.249711947236830212e-02 -8.700834017473079163e-01 -8.973749473410126470e-04 2.336522024229035349e-02 -9.287716616508067125e-01 6.025465587735261141e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.567991278890401574e+00 9.498870448153773793e+00 9.407275228659463195e+00 9.192968340437527530e+00 0.000000000000000000e+00 -7.527904762351542267e+00 1.798067560431221956e+00 3.146122914865697062e+00 6.766664113259346766e-06 6.490739590998683139e-01 6.488190241340535680e-01 6.652277278197846755e-01 6.047350768784378605e-01 1.583666905657241220e+00 1.574662178887104913e+00 1.537178529048796483e+00 1.409063925102132409e+00 -4.056478295515567392e-03 -2.475382672027935660e-02 -1.174602887936883944e+00 -1.050226973354211113e+00 -2.082187573142448098e-03 4.192797644343760483e-02 -1.016828377734796174e+00 -8.942641107169241321e-01 -5.441855342516036149e-03 -1.035074060915098897e-02 3.287276129906180344e-02 -8.712537099733198565e-01 -9.664340126248635674e-04 2.325374402548424646e-02 -9.284308025032018685e-01 6.014138281209132492e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.547708887412824197e+00 9.488459510288061338e+00 9.380065951946882308e+00 9.188136170374402667e+00 0.000000000000000000e+00 -7.491710819478040406e+00 1.825812357594676305e+00 3.190766003449245325e+00 6.446837837435405195e-06 6.524092469205059475e-01 6.527240312250390808e-01 6.610912069879041342e-01 6.039838418405613085e-01 1.587525187651539049e+00 1.578782868314895893e+00 1.528029863155301538e+00 1.408187715722106992e+00 -5.156520302886619805e-03 -2.380807583701317898e-02 -1.164911867274657675e+00 -1.049531075004177527e+00 -2.761777016044511621e-03 4.184297029551681257e-02 -1.012204187511988485e+00 -8.926241322329371286e-01 -6.883201786549271277e-03 -8.501670556213387214e-03 3.334184899526595330e-02 -8.727073058388201687e-01 -1.101471745813880840e-03 2.303167071178147465e-02 -9.280637247782298482e-01 5.994573082236450551e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.521926285898391740e+00 9.474650625207837962e+00 9.345649943014137762e+00 9.182628811645333400e+00 0.000000000000000000e+00 -7.445436585174338262e+00 1.861274181288360197e+00 3.247852648362966832e+00 6.046523239177242239e-06 6.574771316051727377e-01 6.583484816914699778e-01 6.556115245104018330e-01 6.031275336962445000e-01 1.593982035626443583e+00 1.584988520665909117e+00 1.515556393332920582e+00 1.407189014522163495e+00 -6.640214143836558301e-03 -2.282710867030249280e-02 -1.152597776544392216e+00 -1.048712000064761396e+00 -3.733819514604669841e-03 4.153738383566338982e-02 -1.007940857979310323e+00 -8.908823209097125329e-01 -8.828935873871611786e-03 -6.268278000281141821e-03 3.396120110252082158e-02 -8.745479935321370801e-01 -1.332107734541920687e-03 2.263451847326487451e-02 -9.276453743071823022e-01 5.962575140745427632e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.488725215179208305e+00 9.455981527634815365e+00 9.301505263644779475e+00 9.175968272972625073e+00 0.000000000000000000e+00 -7.385554504613418558e+00 1.908894683555858895e+00 3.319996307217306430e+00 5.534344162019561803e-06 6.648300087328524732e-01 6.666315966139534366e-01 6.478441951108327990e-01 6.020917318698778553e-01 1.603732201965152759e+00 1.594567220856593082e+00 1.498021291509613384e+00 1.405981078012100483e+00 -8.569632275504161789e-03 -2.201804927779681814e-02 -1.136969840783919494e+00 -1.048274190081877943e+00 -5.119354023226421226e-03 4.081523715123076129e-02 -1.002293999643307787e+00 -8.886343858588671152e-01 -1.136463706620436005e-02 -3.762902340446382284e-03 3.482168442998136160e-02 -8.768991027382450065e-01 -1.692202646255909536e-03 2.194978486506841270e-02 -9.271394566331746523e-01 5.912106288672085153e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.378634968790223070e+00 9.660057713390969525e+00 9.282690751942547891e+00 9.285717197297966408e+00 1.000000000000000000e+00 -6.934719199435708248e+00 2.775467005169175216e+00 3.355094595959410952e+00 5.391363141966677979e-05 6.778171634375769194e-01 7.103643092267435399e-01 6.821704384040805369e-01 6.182811077051616477e-01 1.625534185281551247e+00 1.661880083630848493e+00 1.543921257256826607e+00 1.458889642417121157e+00 2.003577027483563824e-02 2.691805320899286549e-02 -8.690913256275534238e-01 -9.072900021186065533e-01 -1.210389925177251906e-02 3.528813082822993691e-02 -9.837564345280066513e-01 -1.168962067237694136e+00 1.448693279369466826e-02 -1.890712962610897798e-03 4.413373097231908238e-02 -1.142034852856784743e+00 -5.634070949546772511e-03 2.142201110433477468e-02 -7.965882920500459985e-01 5.720754439909214728e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.513225234835188004e+00 9.836498367532119147e+00 9.273237187129492298e+00 9.392827252819641259e+00 1.000000000000000000e+00 -7.237654188795893617e+00 2.443403049832816532e+00 3.081288572575400675e+00 5.608331418782455907e-05 6.543687397382904614e-01 8.460784565882807362e-01 6.782045732438940489e-01 6.389866267679612521e-01 1.608643008156160015e+00 1.819863541241362626e+00 1.538320612415056354e+00 1.484155816555875029e+00 2.573806788043333724e-02 2.323174357033245055e-02 -8.877264002370161000e-01 -9.556810600679636059e-01 -1.562582360251895883e-02 1.280032399370134577e-02 -9.750603446813304043e-01 -1.206836151245151534e+00 2.027938043003898669e-02 3.604678956542037987e-02 4.434603063207642054e-02 -1.137125768016877592e+00 -9.785912528245179279e-03 8.771822010134825570e-03 -8.176040683129244258e-01 5.543812338209110069e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.629383952686849213e+00 9.900499987500625210e+00 9.453471134956593858e+00 9.436686362870315037e+00 1.000000000000000000e+00 -7.342270137633239990e+00 2.316271049421270600e+00 2.999188675312252972e+00 5.564405625601306324e-05 6.758949682288246663e-01 8.682940391186235729e-01 7.451601492492994083e-01 6.470202745081756746e-01 1.644444988602042246e+00 1.846246754999679274e+00 1.633515438769848060e+00 1.494188770412065104e+00 2.706979895667782632e-02 1.313453556453985337e-02 -9.041480155885205372e-01 -9.943002832025895632e-01 -1.821795976982763104e-02 0.000000000000000000e+00 -9.897819107240408698e-01 -1.206309679551308189e+00 6.468423724135226663e-03 5.971587227523980114e-03 3.557754313821360342e-02 -1.212719148296719673e+00 -1.882849878032640326e-02 4.851581453840496209e-03 -8.269690469356874019e-01 5.263543666564242385e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.695056630509547801e+00 9.900499987500625210e+00 9.483329071094214413e+00 9.460944270139519219e+00 1.000000000000000000e+00 -7.338617307511567489e+00 2.328205520946998952e+00 2.994559864029868734e+00 5.593946737040064862e-05 7.131440943753788453e-01 8.731328552542896304e-01 7.562165260540241185e-01 6.523810128364110339e-01 1.681000597805675900e+00 1.851911533170758961e+00 1.649062903590286622e+00 1.500525905686963757e+00 2.570446402538315023e-02 3.034492916001413354e-03 -9.125547567192427989e-01 -1.022843688301388054e+00 -1.542692570323007072e-02 0.000000000000000000e+00 -9.897800064054758096e-01 -1.206309007845189463e+00 8.723751259399489810e-03 7.168910451030509508e-03 3.400820672644905979e-02 -1.225125556460451515e+00 -2.006545632488941980e-02 3.880348033757015890e-03 -8.329625527630025728e-01 5.147106965943911566e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.710229095089555784e+00 9.900499987500625210e+00 9.519173623349365343e+00 9.480346010308304372e+00 1.000000000000000000e+00 -7.335619004976296154e+00 2.339817711416149582e+00 2.988944278631262552e+00 5.587184891205302647e-05 7.247726714404083559e-01 8.761132721835164228e-01 7.693163020883193592e-01 6.566714329011793527e-01 1.692580169875833151e+00 1.855167660671736218e+00 1.667200328072068416e+00 1.505599950585202462e+00 2.495464690098085289e-02 4.107702367134299058e-03 -9.140657920995380881e-01 -1.027932557012185999e+00 -1.459016821228270068e-02 0.000000000000000000e+00 -9.897790945589634015e-01 -1.206308505916072749e+00 8.483675199736449152e-03 7.041439692039156047e-03 3.225052400438142841e-02 -1.239687611489971752e+00 -2.077245446638505827e-02 3.164659978549479950e-03 -8.377638304365833122e-01 5.035190453684994932e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.730767606925226687e+00 9.900499987500625210e+00 9.554380821809560942e+00 9.496169310201050706e+00 1.000000000000000000e+00 -7.332967753765768926e+00 2.351807850016484736e+00 2.982256642451980966e+00 5.582170287832906639e-05 7.399352716291718313e-01 8.787173825753414880e-01 7.803117338333431796e-01 6.601674249619539081e-01 1.707403046337204744e+00 1.858070283782335297e+00 1.683260990418777414e+00 1.509721256038200066e+00 2.402923996172767057e-02 3.258559891111551584e-03 -9.147345176804597688e-01 -1.033299060819824033e+00 -1.379115499818079314e-02 0.000000000000000000e+00 -9.897780827644160340e-01 -1.206308068322585081e+00 8.833108499166651695e-03 6.420411634711651293e-03 3.057271819599097218e-02 -1.249846605997426252e+00 -2.106953028276299655e-02 2.432398924050176766e-03 -8.416809979991678459e-01 4.932204577457611344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.747060406380784414e+00 9.900499987500625210e+00 9.586482879983119432e+00 9.508331304821302510e+00 1.000000000000000000e+00 -7.330813280874094673e+00 2.362433445293167011e+00 2.975939992958648084e+00 5.575528633277313569e-05 7.520422573888851936e-01 8.807326238498716098e-01 7.903152972046720848e-01 6.628527833814347181e-01 1.719281020079875821e+00 1.860313484072622314e+00 1.697561859989326738e+00 1.512878318770646713e+00 2.325824165287431605e-02 2.577058827170119418e-03 -9.152525686471708610e-01 -1.039776401660706950e+00 -1.326008601037192980e-02 0.000000000000000000e+00 -9.897772106631993472e-01 -1.206307722287699447e+00 9.255876625491573154e-03 5.597440082948774986e-03 2.907679715263503106e-02 -1.259103648027449118e+00 -2.102330357666573266e-02 1.781242277138542305e-03 -8.446922941078304214e-01 4.844776883525750422e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.759945700516635014e+00 9.900499987500625210e+00 9.614470080397865104e+00 9.517237516206995096e+00 1.000000000000000000e+00 -7.329159068190540083e+00 2.370931114382875737e+00 2.970750749236046762e+00 5.568697344715624510e-05 7.616239913518852989e-01 8.822273505743091215e-01 7.990350508642473093e-01 6.648182775448434612e-01 1.728729768508726394e+00 1.861973679743841092e+00 1.709954949957868564e+00 1.515183690409259265e+00 2.262003535999803153e-02 1.881860105677973707e-03 -9.159001562236109839e-01 -1.044619701951734037e+00 -1.295360300311002369e-02 0.000000000000000000e+00 -9.897764755950382298e-01 -1.206307459110387281e+00 9.661336708497988979e-03 4.547599523972389174e-03 2.779745603440165330e-02 -1.267174553673904080e+00 -2.079038811653451460e-02 1.229121149726694487e-03 -8.468976351710616468e-01 4.774878018386253392e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.769355001045024522e+00 9.900499987500625210e+00 9.637208078017726720e+00 9.523383121955628638e+00 1.000000000000000000e+00 -7.327981235067991150e+00 2.377016516403789304e+00 2.967021013460232837e+00 5.562446777998823511e-05 7.686987145303745272e-01 8.832667549354399350e-01 8.061154283436895440e-01 6.661739887278300687e-01 1.735760060744026223e+00 1.863121904435411924e+00 1.719913996298880532e+00 1.516770746422154481e+00 2.211723004341871468e-02 1.276873845472627222e-03 -9.163890618829165780e-01 -1.048125252242992245e+00 -1.281911693856386050e-02 0.000000000000000000e+00 -9.897758972182704174e-01 -1.206307270656104880e+00 9.953527143587978521e-03 3.385415730502241288e-03 2.677449220559541959e-02 -1.273731740690511760e+00 -2.050818331543463949e-02 7.951509130343259891e-04 -8.484194536210128978e-01 4.722754020578782269e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.775739370272388484e+00 9.900499987500625210e+00 9.654135156670237805e+00 9.527358876520800379e+00 1.000000000000000000e+00 -7.327206111752246898e+00 2.380949611197318294e+00 2.964638165298191463e+00 5.557418255198193365e-05 7.736340531753410632e-01 8.839421202719615067e-01 8.113669539616696902e-01 6.670507579531329556e-01 1.740706066186573642e+00 1.863863024681210234e+00 1.727080450046863946e+00 1.517795555722485812e+00 2.173964841951345553e-02 8.054418176854252851e-04 -9.167221424480546110e-01 -1.050501935257728281e+00 -1.278613943414220848e-02 0.000000000000000000e+00 -9.897754767004975918e-01 -1.206307144609272797e+00 1.011008198685265855e-02 2.285149206249351573e-03 2.602263414800242911e-02 -1.278611229415353101e+00 -2.026793650038001202e-02 4.820840752022858872e-04 -8.494039727100061166e-01 4.686731768010843346e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.884437612369955772e+00 9.836569290329915560e+00 9.704685566604499769e+00 9.426019194018900649e+00 0.000000000000000000e+00 -8.026763476250950546e+00 1.319863933665741174e+00 2.626609113832360620e+00 2.782418538744027922e-05 7.375524596944695865e-01 8.338156236435608770e-01 6.975858712290660124e-01 6.395603609857605232e-01 1.711285891117674707e+00 1.810537092806314918e+00 1.603113271232757375e+00 1.448470433932579793e+00 3.212475026134198330e-03 -1.809163271795229469e-02 -1.322858312965714767e+00 -1.118393958283859568e+00 -1.926505016938917861e-02 1.278613943414219634e-02 -1.156866352931453790e+00 -9.122645343746441648e-01 5.604026989471168861e-03 4.884571028898086927e-03 2.449800696079820761e-02 -8.521851058920164590e-01 -4.874234073028406097e-03 1.866780321303181805e-02 -9.148646833245051013e-01 5.063618468884942270e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900499987500625210e+00 9.740244039482968574e+00 9.732705701551857658e+00 9.401648023653759623e+00 0.000000000000000000e+00 -8.065842111666421843e+00 1.233049624502324582e+00 2.635266152164835951e+00 2.132938840308705873e-05 7.286948594916974331e-01 7.271267660281971468e-01 7.037385931570957487e-01 6.358524652471897465e-01 1.701947439910483695e+00 1.684494191022148923e+00 1.605630766104766183e+00 1.444603151896756366e+00 0.000000000000000000e+00 -3.582013215209678414e-02 -1.319731248544902202e+00 -1.120171632747181345e+00 -1.381613694624821490e-02 2.251232774980608045e-02 -1.127960099120145054e+00 -9.174768380508041554e-01 -4.748338933329709043e-03 -6.579459900496791025e-03 2.417146146546712837e-02 -8.475523949230879817e-01 -6.269943687245982389e-03 1.833633513394760176e-02 -9.214775313319079064e-01 5.154592213561497854e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900499987500625210e+00 9.671163354751728392e+00 9.708964006885208775e+00 9.370298305217529489e+00 0.000000000000000000e+00 -8.079080451971272225e+00 1.181349302910432941e+00 2.660489793147025495e+00 1.749158267494356166e-05 7.164583917394564683e-01 6.460727566190849203e-01 7.029400170940500736e-01 6.308909992992416393e-01 1.689792303210611690e+00 1.593981874412442545e+00 1.602985156388526455e+00 1.439487403697452539e+00 -6.686442006305484687e-03 -4.850189244580612596e-02 -1.319738349600827254e+00 -1.120178940814705149e+00 -1.204482413782690525e-02 2.776344718227754735e-02 -1.099174064808678075e+00 -9.161385692075203480e-01 -6.798497636546970216e-03 -9.097403030020117035e-03 2.477033668012522394e-02 -8.515939309278532932e-01 -5.520861627137379525e-03 1.940987013291627789e-02 -9.294199587082593306e-01 5.382828587895160249e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.867067777469097578e+00 9.610939234062593428e+00 9.674971518702474071e+00 9.342693997081841673e+00 0.000000000000000000e+00 -8.032114398457268933e+00 1.224272347182261633e+00 2.711498855903204497e+00 1.418040619525314461e-05 7.023040669240644407e-01 6.323335448008324811e-01 7.005200027973658150e-01 6.266112425290983889e-01 1.674883607444149325e+00 1.568762600206471625e+00 1.600066201778038932e+00 1.434737814401409572e+00 -1.194067410231906996e-02 -5.303077460470007054e-02 -1.325442533301529169e+00 -1.116288759543388132e+00 -8.949322034518317898e-03 3.183137430460676598e-02 -1.073825670967891721e+00 -9.127079073669407405e-01 -6.534231848905876737e-03 -1.065281870841869663e-02 2.569366612311434553e-02 -8.558576795211110255e-01 -4.647682238971190261e-03 1.953309435944797917e-02 -9.327248160815230227e-01 5.581573147693922460e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.807364406957502112e+00 9.566192623890003688e+00 9.642300359457944836e+00 9.319455585886986526e+00 0.000000000000000000e+00 -7.934882712167082630e+00 1.343399729233584416e+00 2.786834846432254764e+00 1.165244708288464283e-05 6.858273428071344213e-01 6.390659561334269823e-01 6.976446285886286347e-01 6.235219515009434721e-01 1.654350095864162373e+00 1.569683931942342792e+00 1.596276597738631509e+00 1.431149207032211823e+00 -1.228210836931725551e-02 -4.904160810358312167e-02 -1.321657555772781656e+00 -1.100920803144417537e+00 -4.831599288431615187e-03 3.474637634154000010e-02 -1.050883941836070701e+00 -9.056903994080812703e-01 -5.597202907374253765e-03 -1.259995451058004527e-02 2.674905220059449126e-02 -8.583718509127115093e-01 -3.933767771212235906e-03 1.908908259308699298e-02 -9.342742829884370659e-01 5.722200946431815760e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.745953865110916325e+00 9.542034627447845807e+00 9.614314344921073285e+00 9.299786747030925227e+00 0.000000000000000000e+00 -7.830371066368570609e+00 1.479667441224454372e+00 2.859590426038407962e+00 1.028910335580243145e-05 6.700798387749872242e-01 6.441415649214404793e-01 6.946340559227612843e-01 6.210247308646628106e-01 1.631403191207024816e+00 1.572650226097838777e+00 1.590412146396287252e+00 1.428137765710036700e+00 -9.201013188789870095e-03 -4.085895326836452152e-02 -1.300292682500711061e+00 -1.093743989648502390e+00 -1.342782830013187351e-03 3.670290296992121531e-02 -1.038662398764802486e+00 -9.016156607393884803e-01 -4.518910905273583641e-03 -1.377918280794888928e-02 2.775617429974834918e-02 -8.596438142941019711e-01 -3.336777918593944372e-03 1.917793647634068524e-02 -9.352706060021782619e-01 5.818087207262565702e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.699948799166968172e+00 9.535320713297778639e+00 9.591719790394705569e+00 9.283102857437956601e+00 0.000000000000000000e+00 -7.750538646194824466e+00 1.587625246672476953e+00 2.911297460937878334e+00 9.844874409099742566e-06 6.584422912376020065e-01 6.447976416361865803e-01 6.917362144333091267e-01 6.187369818392146614e-01 1.612712216199991833e+00 1.572666254481658754e+00 1.584343730524088389e+00 1.425402930926125133e+00 -5.045740746793341523e-03 -3.283551522154661007e-02 -1.268415010381577668e+00 -1.082266790743305895e+00 7.432984843677196366e-04 3.812459694843695762e-02 -1.035265868055609051e+00 -9.004780018771562089e-01 -3.513899785545442078e-03 -1.382338638548022761e-02 2.858652738045317984e-02 -8.605703897544357828e-01 -2.800781183704828710e-03 2.002555653377516981e-02 -9.352775312055022772e-01 5.887521412019457168e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.674720095433000822e+00 9.539037205719617774e+00 9.574150291466978047e+00 9.269098951519431751e+00 0.000000000000000000e+00 -7.706707927220595167e+00 1.648707243503894748e+00 2.937876902054918471e+00 9.866994759401965287e-06 6.518055234969197809e-01 6.423214427638821444e-01 6.891630177833046877e-01 6.165631822226159686e-01 1.601534387220462596e+00 1.570073058179785042e+00 1.579724361602144356e+00 1.422865132756515161e+00 -1.579295391231496943e-03 -2.753328147442776763e-02 -1.250828387046758250e+00 -1.075234032504466253e+00 1.487456906450758051e-03 3.918131917623874499e-02 -1.037146015451273717e+00 -9.011113608521945650e-01 -2.683534506748047610e-03 -1.330084638963957566e-02 2.918608395829229776e-02 -8.612769366233797852e-01 -2.284106884939812992e-03 2.124854067423167028e-02 -9.342144047509475246e-01 5.939468557027858392e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.666823618476842128e+00 9.546474490251871003e+00 9.560732618933236893e+00 9.257678417094734158e+00 0.000000000000000000e+00 -7.693701774156946449e+00 1.667831800127993258e+00 2.944764651558117396e+00 1.001682795333486308e-05 6.490455791665162844e-01 6.388653372242312223e-01 6.870293579259507677e-01 6.147897338309431525e-01 1.596888295368575017e+00 1.566722917943364157e+00 1.576909021725821480e+00 1.420795134867081755e+00 4.483369336479222918e-04 -2.546689428782319617e-02 -1.244707891985419090e+00 -1.072630336661755335e+00 1.285320283101273929e-03 3.987948226627493348e-02 -1.040908531198471598e+00 -9.023750372258600994e-01 -2.080790081839863775e-03 -1.281193154147707361e-02 2.957199186552789127e-02 -8.618195978909186650e-01 -1.793088369504260279e-03 2.241340045009811155e-02 -9.333469979366301184e-01 5.977078579796170354e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.669065303145082169e+00 9.552901091667377997e+00 9.550328668524038278e+00 9.248712975247212142e+00 0.000000000000000000e+00 -7.698971113024638768e+00 1.660515024524295224e+00 2.941542749426429904e+00 1.009781947641101854e-05 6.485893039100409929e-01 6.359849151934569012e-01 6.853365882090908245e-01 6.133972397349176653e-01 1.596238481872282788e+00 1.563985150811479707e+00 1.575391433511295958e+00 1.419170020930860199e+00 1.018586330593283362e-03 -2.587669541905751255e-02 -1.246201139472417951e+00 -1.073357444174053654e+00 5.546980648733849375e-04 4.024576283653658743e-02 -1.044159773616849751e+00 -9.034647168777087956e-01 -1.720503545127188144e-03 -1.263236352095522576e-02 2.980495180242609399e-02 -8.622501030868152672e-01 -1.375902522173000396e-03 2.326677514439728922e-02 -9.326659253560081186e-01 6.002323520147721803e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.674158234798049705e+00 9.555674581991745242e+00 9.541726150798403694e+00 9.241833462636346752e+00 0.000000000000000000e+00 -7.709479170739507836e+00 1.644039966979550904e+00 2.937001691541437864e+00 1.001746403497432251e-05 6.490299759758252351e-01 6.343861373177873686e-01 6.840005454725084366e-01 6.123285786156282828e-01 1.597011483482301042e+00 1.562396535137743125e+00 1.574407503106861617e+00 1.417922960027286239e+00 5.170982358770855655e-04 -2.756034988169818803e-02 -1.250360492086817432e+00 -1.075046192094632369e+00 -3.006671993465706767e-04 4.038871030415090019e-02 -1.045562902381115711e+00 -9.039347388666245653e-01 -1.573854880267692687e-03 -1.279735288618945831e-02 2.996106131384047161e-02 -8.626214800980317454e-01 -1.076715886119307278e-03 2.373205637335246143e-02 -9.321432668983025138e-01 6.017339181079802563e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.676743725977434707e+00 9.554171245995012995e+00 9.533856876397063473e+00 9.236449883205750666e+00 0.000000000000000000e+00 -7.715525170581395642e+00 1.632136017772974235e+00 2.936813641064238922e+00 9.767216067119421693e-06 6.493369270013814587e-01 6.341368113937649875e-01 6.828898269256519216e-01 6.114922217705067720e-01 1.597264642234691667e+00 1.561953193037068921e+00 1.573334387535763268e+00 1.416947043641770376e+00 -4.866329929614396604e-04 -2.939031484497219363e-02 -1.252514528377052683e+00 -1.075911755473828890e+00 -9.493886019700895637e-04 4.045085832586724911e-02 -1.044802365832879998e+00 -9.036816427536770169e-01 -1.577076329853148873e-03 -1.322100818356312067e-02 3.010786181893647037e-02 -8.629873430755060637e-01 -9.045411890153520068e-04 2.385718431791323743e-02 -9.317342457657352695e-01 6.024725800689877120e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
